angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
-1.9,-0.526,10.971,0.0,11.0,0.635,0.157,7.091,0.005,0.635,0.647,771.003,1.0,12.125,10.984,-0.188,-0.028,0.0,-1.247,1.933,14.772,0.208,0.257,0.022,0.599,0.526,0.029
-1.9,-12.551,-10.145,-13.0,-10.0,0.71,0.163,7.116,0.005,0.637,0.651,807.533,1.0,11.818,16.138,-0.249,0.019,-0.0,-83.443,2.707,13.609,0.169,0.112,0.012,0.551,-0.449,0.145
-1.9,-1.649,-11.028,-2.0,-11.0,0.719,0.161,7.122,0.005,0.635,0.651,814.371,1.0,11.893,11.151,-0.225,0.025,0.0,38.113,9.136,15.012,0.205,0.231,0.03,0.598,-0.351,0.028
-1.9,-8.581,-10.086,-9.0,-10.0,0.72,0.163,7.118,0.005,0.636,0.651,798.68,1.0,11.85,13.242,-0.176,0.019,0.0,21.067,5.163,14.14,0.18,0.174,0.015,0.565,-0.419,0.086
-1.9,11.407,-0.007,12.0,0.0,0.612,0.155,7.098,0.005,0.636,0.651,774.146,1.0,12.27,11.407,-0.304,-0.008,-0.0,-10.293,-0.364,14.328,0.264,0.311,0.039,0.602,0.593,0.007
-1.9,13.407,-5.387,13.0,-6.0,0.705,0.154,7.106,0.004,0.636,0.647,763.848,1.0,12.313,14.449,0.01,-0.003,-0.0,-36.367,0.252,13.59,0.192,0.126,0.014,0.57,-0.407,-0.613
-1.9,12.551,11.508,13.0,11.0,0.585,0.154,7.084,0.004,0.635,0.651,765.835,1.0,12.331,17.028,-0.12,-0.022,-0.0,1.987,2.579,13.179,0.144,0.0,0.01,0.553,0.449,-0.508
-1.9,6.513,-5.034,7.0,-5.0,0.616,0.156,7.111,0.005,0.637,0.651,769.977,1.0,12.23,8.232,-0.292,0.01,-0.0,25.542,0.84,14.581,0.193,0.249,0.018,0.58,0.487,0.034
-1.9,7.464,-3.047,8.0,-3.0,0.617,0.156,7.108,0.005,0.636,0.651,782.558,1.0,12.186,8.062,-0.342,0.001,-0.0,-51.654,-0.176,14.607,0.213,0.295,0.027,0.593,0.536,0.047
-1.9,8.348,10.997,9.0,11.0,0.615,0.155,7.087,0.004,0.636,0.651,769.866,1.0,12.274,13.807,-0.301,-0.027,-0.0,8.959,1.203,13.569,0.153,0.069,0.012,0.55,0.652,0.003
-1.8,11.629,11.375,12.0,11.0,0.606,0.153,7.085,0.004,0.636,0.651,741.224,1.0,12.391,16.268,-0.307,-0.011,-0.0,-39.215,4.277,13.308,0.15,0.0,0.011,0.552,0.371,-0.375
-1.6,-11.454,-8.121,-12.0,-8.0,0.809,0.161,7.114,0.005,0.639,0.651,747.635,1.0,11.951,14.04,-0.138,-0.005,-0.0,-119.77,-2.917,13.964,0.182,0.165,0.014,0.564,-0.546,0.121
-1.6,-13.188,7.76,-13.0,8.0,0.695,0.161,7.091,0.004,0.637,0.651,765.384,1.0,11.972,15.302,-0.186,0.001,0.0,33.39,1.602,13.724,0.168,0.094,0.01,0.561,0.188,0.24
-1.6,-9.174,12.848,-9.0,13.0,0.722,0.16,7.092,0.004,0.636,0.651,748.329,1.0,12.019,15.787,-0.24,-0.046,-0.001,-325.643,3.746,13.723,0.152,0.049,0.008,0.56,0.174,0.152
-1.6,8.686,-3.9,9.0,-4.0,0.674,0.155,7.11,0.005,0.637,0.651,778.952,1.0,12.267,9.521,-0.274,-0.004,-0.0,12.858,-5.553,14.382,0.196,0.242,0.019,0.578,0.314,-0.1
-1.5,-9.462,-8.109,-10.0,-8.0,0.838,0.161,7.117,0.005,0.639,0.651,759.703,1.0,11.961,12.461,-0.025,0.004,-0.0,-0.101,1.15,14.239,0.184,0.198,0.015,0.568,-0.538,0.109
-1.5,-7.124,8.856,-7.0,9.0,0.736,0.158,7.092,0.004,0.641,0.655,741.95,1.0,12.174,11.365,-0.223,-0.001,-0.0,-2.128,3.78,14.572,0.179,0.184,0.014,0.584,0.124,0.144
-1.5,12.771,9.159,13.0,9.0,0.764,0.155,7.085,0.005,0.63,0.647,794.605,1.0,12.175,15.716,-0.193,-0.008,-0.0,-88.641,1.845,13.355,0.156,0.038,0.011,0.553,0.229,-0.159
-1.5,5.459,-4.906,5.0,-5.0,0.855,0.157,7.116,0.005,0.638,0.651,809.794,1.0,12.199,7.34,-0.112,0.03,0.0,41.822,-2.559,15.117,0.205,0.302,0.02,0.597,-0.459,-0.094
-1.4,-9.513,-6.119,-10.0,-6.0,0.863,0.161,7.113,0.005,0.641,0.655,759.804,1.0,12.008,11.311,-0.098,-0.018,-0.001,-332.476,0.535,14.53,0.193,0.246,0.017,0.575,-0.487,0.119
-1.4,-3.443,-12.059,-4.0,-12.0,0.865,0.16,7.12,0.005,0.641,0.655,779.31,1.0,12.032,12.541,-0.11,0.031,0.0,6.664,4.393,14.595,0.19,0.182,0.017,0.575,-0.557,0.059
-1.4,-7.587,-3.083,-8.0,-3.0,0.871,0.159,7.11,0.004,0.641,0.655,752.831,1.0,12.104,8.189,-0.06,-0.012,-0.0,-69.453,-7.169,15.426,0.235,0.369,0.029,0.617,-0.413,0.083
-1.4,7.558,-12.905,7.0,-13.0,0.875,0.159,7.122,0.005,0.633,0.647,819.581,1.0,11.987,14.955,0.197,0.034,0.0,62.494,3.973,13.546,0.143,0.0,0.008,0.555,-0.558,-0.095
-1.3,-12.821,4.828,-13.0,5.0,0.881,0.16,7.09,0.004,0.641,0.655,731.995,1.0,12.064,13.699,-0.08,-0.001,-0.0,-28.274,0.516,14.041,0.184,0.173,0.014,0.573,-0.179,0.172
-1.2,-12.524,-11.208,-13.0,-11.0,0.874,0.161,7.115,0.004,0.643,0.655,746.132,1.0,12.048,16.807,0.164,-0.001,-0.0,-61.401,0.669,13.492,0.168,0.073,0.01,0.548,-0.476,0.208
-1.2,-4.685,-4.122,-5.0,-4.0,0.905,0.158,7.109,0.004,0.641,0.655,735.199,1.0,12.131,6.24,0.211,-0.01,-0.0,-84.932,-4.874,16.054,0.24,0.415,0.032,0.631,-0.315,0.122
-1.2,-5.605,-8.129,-6.0,-8.0,0.89,0.16,7.114,0.005,0.64,0.655,749.213,1.0,12.035,9.874,-0.06,-0.004,-0.0,-80.439,-5.264,14.925,0.198,0.26,0.019,0.586,-0.395,0.129
-1.1,-10.042,10.76,-10.0,11.0,0.886,0.16,7.095,0.005,0.637,0.651,801.85,1.0,11.995,14.718,0.048,-0.022,-0.0,42.147,2.257,13.723,0.158,0.053,0.008,0.559,0.042,0.24
-1.1,-7.874,1.811,-8.0,2.0,0.896,0.159,7.099,0.005,0.64,0.655,777.613,1.0,12.075,8.079,0.024,-0.011,0.0,24.782,-0.11,15.411,0.243,0.379,0.028,0.613,-0.126,0.189
-1.0,-0.075,8.88,0.0,9.0,0.909,0.158,7.093,0.005,0.636,0.647,814.486,1.0,12.115,8.88,0.011,0.001,0.0,58.476,0.896,15.541,0.258,0.349,0.034,0.624,0.075,0.12
-0.9,11.056,-4.041,11.0,-4.0,0.916,0.158,7.106,0.005,0.629,0.643,784.438,1.0,12.03,11.771,0.165,0.004,0.0,-33.506,0.573,14.089,0.198,0.216,0.016,0.57,-0.056,0.041
-0.9,6.041,-1.091,6.0,-1.0,0.917,0.157,7.103,0.005,0.635,0.647,778.924,1.0,12.151,6.138,-0.031,0.012,-0.0,-20.67,-2.567,15.807,0.283,0.459,0.051,0.644,-0.041,0.091
-0.7,1.982,-0.153,2.0,0.0,0.939,0.158,7.098,0.005,0.636,0.647,785.401,1.0,12.111,1.988,0.261,0.005,0.0,29.776,-6.129,19.001,0.524,0.775,0.17,0.771,0.018,0.153
-0.7,6.03,-7.122,6.0,-7.0,0.932,0.158,7.115,0.005,0.634,0.647,814.59,1.0,12.06,9.332,0.028,0.001,0.0,48.83,1.06,14.593,0.176,0.204,0.014,0.577,-0.03,0.122
-0.6,-0.103,12.853,0.0,13.0,0.914,0.157,7.089,0.004,0.635,0.647,761.656,1.0,12.135,12.853,0.113,-0.0,0.0,12.852,0.857,14.704,0.219,0.221,0.027,0.604,0.103,0.147
-0.6,-1.954,-8.162,-2.0,-8.0,0.955,0.161,7.118,0.005,0.635,0.651,835.825,1.0,11.894,8.393,0.236,-0.004,0.0,21.454,-2.758,15.573,0.213,0.327,0.028,0.614,-0.046,0.162
-0.6,-7.915,-13.161,-8.0,-13.0,0.931,0.161,7.121,0.005,0.642,0.655,822.284,1.0,11.99,15.358,0.194,0.03,0.0,80.335,3.992,13.726,0.167,0.099,0.011,0.551,-0.085,0.161
-0.5,7.969,-2.084,8.0,-2.0,0.959,0.158,7.107,0.005,0.632,0.647,834.211,1.0,12.034,8.237,0.161,-0.007,0.0,79.865,-6.023,14.968,0.218,0.345,0.026,0.604,0.031,0.084
-0.4,-10.949,-13.134,-11.0,-13.0,0.944,0.16,7.111,0.004,0.643,0.659,720.319,1.0,12.07,17.099,0.081,-0.006,-0.0,-53.91,1.267,13.371,0.154,0.0,0.01,0.546,-0.051,0.134
-0.4,-7.025,2.862,-7.0,3.0,0.96,0.16,7.092,0.005,0.637,0.651,744.077,1.0,12.016,7.585,0.155,-0.01,-0.0,-50.018,-0.033,15.283,0.219,0.34,0.022,0.606,0.025,0.138
-0.4,1.998,-7.106,2.0,-7.0,0.97,0.158,7.111,0.005,0.638,0.651,767.999,1.0,12.113,7.381,0.031,0.013,0.0,-17.403,5.393,15.769,0.235,0.357,0.031,0.624,0.002,0.106
-0.3,-2.044,7.887,-2.0,8.0,0.975,0.158,7.088,0.005,0.639,0.655,772.646,1.0,12.14,8.148,0.074,-0.001,0.0,20.366,-3.075,15.656,0.231,0.348,0.032,0.623,0.044,0.113
-0.3,9.017,-12.08,9.0,-12.0,0.948,0.157,7.114,0.005,0.638,0.651,766.094,1.0,12.177,15.074,0.33,0.006,-0.0,-16.463,7.012,13.627,0.154,0.0,0.007,0.553,-0.017,0.08
-0.2,12.958,4.948,13.0,5.0,0.957,0.155,7.093,0.005,0.635,0.651,883.246,1.0,12.256,13.871,0.024,0.012,0.0,114.941,-4.547,13.894,0.185,0.205,0.016,0.567,0.042,0.052
-0.1,-9.991,-4.037,-10.0,-4.0,0.961,0.163,7.131,0.005,0.641,0.655,1092.281,1.0,11.886,10.776,0.067,0.031,0.001,368.285,0.125,14.409,0.2,0.287,0.019,0.577,-0.009,0.037
-0.1,-8.982,-8.02,-9.0,-8.0,0.962,0.162,7.137,0.005,0.642,0.655,1073.972,1.0,11.941,12.041,0.242,0.019,0.0,275.292,-1.201,14.125,0.186,0.187,0.014,0.56,-0.018,0.02
0.0,0.0,0.0,0.0,0.0,1.0,0.162,7.142,0.006,0.639,0.655,1415.139,1.0,11.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.0,-12.979,-12.994,-13.0,-13.0,0.937,0.166,7.155,0.006,0.644,0.659,1397.058,1.0,11.77,18.366,0.063,0.039,0.001,650.926,1.559,12.974,0.149,0.0,0.009,0.535,-0.021,-0.006
0.0,-3.987,-13.002,-4.0,-13.0,0.959,0.165,7.159,0.006,0.642,0.659,1420.991,1.0,11.824,13.6,0.094,0.039,0.001,641.681,1.059,13.987,0.162,0.136,0.011,0.561,-0.013,0.002
0.1,-0.006,-1.985,0.0,-2.0,0.991,0.161,7.128,0.005,0.636,0.651,1099.959,1.0,11.928,1.985,0.081,0.008,0.001,310.348,-8.942,19.506,0.601,0.814,0.191,0.798,0.006,-0.015
0.1,2.998,6.019,3.0,6.0,0.974,0.158,7.112,0.005,0.638,0.655,1085.287,1.0,12.119,6.724,0.341,0.017,0.001,319.618,2.753,15.724,0.205,0.383,0.025,0.61,0.002,-0.019
0.2,-12.031,-11.95,-12.0,-12.0,0.947,0.163,7.119,0.005,0.639,0.655,867.405,1.0,11.86,16.958,0.065,0.028,0.0,149.255,2.591,13.195,0.15,0.0,0.01,0.545,0.031,-0.05
0.2,-11.987,6.059,-12.0,6.0,0.959,0.163,7.097,0.005,0.635,0.651,890.977,1.0,11.806,13.431,0.15,-0.017,0.0,143.342,-0.609,13.755,0.175,0.147,0.013,0.563,-0.013,-0.059
0.2,-5.995,7.05,-6.0,7.0,0.967,0.16,7.097,0.005,0.637,0.651,880.517,1.0,12.016,9.254,0.077,-0.017,0.0,131.304,-0.62,14.696,0.182,0.229,0.014,0.582,-0.005,-0.05
0.2,0.999,-0.96,1.0,-1.0,0.986,0.159,7.108,0.005,0.636,0.651,887.316,1.0,12.044,1.386,0.223,0.023,0.0,92.711,-14.33,20.746,0.664,0.879,0.209,0.808,0.001,-0.04
0.2,2.014,12.02,2.0,12.0,0.966,0.158,7.097,0.005,0.637,0.651,889.07,1.0,12.142,12.187,-0.004,-0.014,0.0,121.072,4.806,14.598,0.173,0.21,0.017,0.587,-0.014,-0.02
0.3,0.02,4.042,0.0,4.0,0.978,0.158,7.091,0.005,0.635,0.651,772.793,1.0,12.068,4.042,0.064,0.002,0.0,11.138,-8.811,17.964,0.423,0.628,0.097,0.709,-0.02,-0.042
0.3,-13.012,2.114,-13.0,2.0,0.961,0.162,7.091,0.005,0.637,0.651,760.269,1.0,11.902,13.183,0.024,-0.063,-0.001,-636.789,-5.183,14.011,0.197,0.238,0.022,0.589,0.012,-0.114
0.3,11.939,-12.998,12.0,-13.0,0.934,0.155,7.113,0.004,0.638,0.651,747.614,1.0,12.283,17.649,0.323,0.015,-0.0,-26.532,6.242,13.308,0.14,0.0,0.007,0.545,0.061,-0.002
0.3,13.046,13.001,13.0,13.0,0.933,0.154,7.081,0.004,0.632,0.643,768.305,1.0,12.292,18.418,0.348,-0.003,0.0,2.47,1.39,13.216,0.144,0.0,0.009,0.543,-0.046,-0.001
0.3,4.037,9.039,4.0,9.0,0.967,0.156,7.086,0.004,0.635,0.647,767.972,1.0,12.177,9.899,0.311,-0.007,0.0,0.216,5.108,14.964,0.183,0.26,0.017,0.588,-0.037,-0.039
0.5,-3.925,10.122,-4.0,10.0,0.948,0.16,7.093,0.005,0.633,0.647,802.128,1.0,11.923,10.856,0.034,-0.016,-0.0,-6.188,5.191,14.55,0.181,0.198,0.015,0.587,-0.075,-0.122
0.5,-6.094,-13.857,-6.0,-14.0,0.95,0.163,7.118,0.005,0.637,0.655,829.652,1.0,11.86,15.138,0.01,0.028,0.0,28.007,7.237,13.648,0.156,0.095,0.01,0.554,0.094,-0.143
0.5,5.061,7.083,5.0,7.0,0.948,0.156,7.091,0.005,0.635,0.647,799.594,1.0,12.172,8.705,0.093,-0.025,-0.0,-10.2,1.365,15.201,0.193,0.302,0.02,0.592,-0.061,-0.083
0.5,6.002,-2.926,6.0,-3.0,0.958,0.157,7.108,0.005,0.635,0.647,822.657,1.0,12.122,6.677,0.042,0.005,0.0,43.733,0.539,15.538,0.212,0.36,0.024,0.615,-0.002,-0.074
0.6,-4.956,6.153,-5.0,6.0,0.94,0.161,7.09,0.005,0.632,0.647,801.645,1.0,11.859,7.901,0.088,-0.004,0.0,-11.174,1.228,14.98,0.189,0.281,0.017,0.592,-0.044,-0.153
0.7,-2.011,0.126,-2.0,0.0,0.944,0.158,7.097,0.005,0.637,0.651,776.257,1.0,12.082,2.015,0.291,-0.002,0.0,-4.75,0.8,18.994,0.525,0.773,0.169,0.773,0.011,-0.126
0.7,-4.905,11.14,-5.0,11.0,0.911,0.16,7.087,0.005,0.633,0.647,760.133,1.0,11.937,12.173,0.006,-0.022,0.0,24.933,5.933,14.164,0.162,0.137,0.011,0.577,-0.095,-0.14
0.7,10.123,13.051,10.0,13.0,0.894,0.157,7.081,0.005,0.627,0.643,769.32,1.0,12.057,16.516,0.26,-0.032,0.0,28.056,2.763,13.505,0.147,0.06,0.01,0.546,-0.123,-0.051
0.8,0.939,-3.865,1.0,-4.0,0.929,0.16,7.106,0.005,0.632,0.647,791.924,1.0,11.926,3.978,-0.057,-0.003,-0.0,-95.392,2.592,17.411,0.359,0.586,0.077,0.691,0.061,-0.135
0.9,-7.035,0.2,-7.0,0.0,0.916,0.161,7.098,0.005,0.636,0.651,792.119,1.0,11.935,7.038,-0.052,0.001,-0.0,-88.398,-2.216,15.762,0.318,0.464,0.058,0.646,0.035,-0.2
0.9,11.948,-1.004,12.0,-1.0,0.913,0.157,7.096,0.005,0.629,0.643,780.439,1.0,12.075,11.99,-0.021,-0.017,0.0,32.825,-5.659,14.586,0.229,0.314,0.03,0.596,0.052,0.004
0.9,8.849,-8.974,9.0,-9.0,0.916,0.157,7.114,0.005,0.633,0.647,760.908,1.0,12.103,12.603,0.242,0.004,0.0,-18.044,3.082,14.14,0.173,0.117,0.011,0.565,0.151,-0.026
1.0,-0.288,-10.923,0.0,-11.0,0.911,0.159,7.12,0.005,0.64,0.655,789.611,1.0,12.068,10.927,-0.089,-0.022,-0.001,-625.528,10.927,14.975,0.24,0.256,0.027,0.609,0.288,-0.077
1.0,-4.141,-3.865,-4.0,-4.0,0.914,0.162,7.109,0.005,0.632,0.647,808.316,1.0,11.82,5.665,-0.045,-0.049,-0.001,-612.674,-7.935,15.628,0.226,0.413,0.031,0.629,0.141,-0.135
1.1,3.584,-14.002,4.0,-14.0,0.91,0.158,7.117,0.005,0.637,0.651,762.538,1.0,12.09,14.454,-0.064,0.005,-0.001,-322.749,7.729,14.291,0.161,0.112,0.017,0.581,0.416,0.002
1.2,-10.269,-2.825,-10.0,-3.0,0.894,0.159,7.1,0.004,0.642,0.655,723.996,1.0,12.125,10.651,-0.015,0.007,-0.0,-90.49,1.771,14.525,0.239,0.324,0.028,0.593,0.269,-0.175
1.2,-1.975,11.048,-2.0,11.0,0.901,0.156,7.09,0.004,0.639,0.655,752.28,1.0,12.232,11.223,-0.054,-0.029,-0.0,-83.545,2.83,14.785,0.203,0.232,0.021,0.596,-0.025,-0.048
1.2,6.709,-3.103,7.0,-3.0,0.907,0.158,7.101,0.005,0.631,0.643,744.434,1.0,12.011,7.391,0.033,-0.02,-0.0,-75.146,-7.564,15.43,0.216,0.35,0.023,0.611,0.291,0.103
1.3,-0.069,7.984,0.0,8.0,0.898,0.159,7.092,0.005,0.633,0.651,756.01,1.0,12.028,7.984,-0.08,0.001,-0.0,-16.783,3.942,15.884,0.255,0.377,0.039,0.629,0.069,0.016
1.3,-11.047,9.185,-11.0,9.0,0.882,0.158,7.09,0.004,0.642,0.655,718.15,1.0,12.16,14.366,0.002,-0.001,-0.0,-43.904,1.075,13.596,0.176,0.058,0.01,0.557,0.047,-0.185
1.3,5.585,-6.101,6.0,-6.0,0.904,0.158,7.113,0.005,0.633,0.647,765.76,1.0,12.03,8.271,-0.054,0.005,-0.0,-56.897,1.594,15.259,0.198,0.268,0.018,0.601,0.415,0.101
1.4,0.079,11.996,0.0,12.0,0.801,0.156,7.09,0.004,0.638,0.651,748.803,1.0,12.25,11.996,0.167,-0.002,-0.0,-22.2,1.013,14.937,0.204,0.234,0.026,0.601,-0.079,0.004
1.4,-11.542,-10.838,-11.0,-11.0,0.863,0.163,7.117,0.005,0.638,0.655,774.229,1.0,11.85,15.832,-0.023,0.022,0.0,-27.621,1.114,13.286,0.164,0.021,0.011,0.549,0.542,-0.162
1.4,11.14,-1.14,11.0,-1.0,0.75,0.157,7.102,0.005,0.63,0.643,817.944,1.0,12.05,11.198,-0.144,0.02,0.0,48.624,-5.318,14.936,0.238,0.334,0.032,0.602,-0.14,0.14
1.5,-11.2,7.157,-11.0,7.0,0.879,0.162,7.091,0.005,0.635,0.647,762.054,1.0,11.873,13.292,-0.065,-0.02,0.0,41.735,-3.808,13.683,0.187,0.125,0.013,0.563,0.2,-0.157
1.5,13.217,-5.183,13.0,-5.0,0.695,0.155,7.11,0.005,0.633,0.643,800.214,1.0,12.206,14.197,0.089,0.025,0.0,58.99,-2.071,14.077,0.181,0.17,0.013,0.57,-0.217,0.183
1.6,-0.516,-9.036,0.0,-9.0,0.822,0.158,7.12,0.005,0.64,0.655,772.25,1.0,12.152,9.051,-0.169,-0.008,-0.001,-327.709,7.066,15.297,0.241,0.313,0.028,0.615,0.516,0.036
1.6,2.277,5.967,2.0,6.0,0.703,0.157,7.093,0.005,0.636,0.651,791.885,1.0,12.141,6.387,-0.263,-0.004,-0.0,-97.185,-5.8,16.568,0.273,0.456,0.053,0.647,-0.277,0.033
1.6,7.463,-12.152,8.0,-12.0,0.798,0.156,7.114,0.004,0.639,0.651,754.346,1.0,12.234,14.26,0.196,0.001,-0.0,-19.391,4.704,14.048,0.155,0.069,0.01,0.566,0.537,0.152
1.7,-0.661,1.019,-1.0,1.0,0.653,0.158,7.1,0.005,0.637,0.651,781.007,1.0,12.1,1.215,-0.041,0.009,0.0,15.622,-14.087,17.842,0.422,0.689,0.127,0.729,-0.339,-0.019
1.7,-5.333,4.011,-5.0,4.0,0.852,0.161,7.094,0.005,0.632,0.647,812.819,1.0,11.857,6.673,-0.059,0.007,0.0,52.686,-5.5,15.212,0.224,0.354,0.025,0.612,0.333,-0.011
1.7,10.338,-9.071,10.0,-9.0,0.634,0.156,7.114,0.004,0.635,0.647,741.264,1.0,12.163,13.753,-0.087,0.022,0.0,-7.064,-2.034,14.141,0.172,0.104,0.011,0.568,-0.338,0.071
1.7,1.353,8.003,1.0,8.0,0.678,0.156,7.093,0.004,0.639,0.655,755.626,1.0,12.251,8.117,-0.251,-0.013,-0.0,-36.299,4.139,15.968,0.243,0.368,0.039,0.628,-0.353,-0.003
1.7,4.374,1.954,4.0,2.0,0.656,0.157,7.093,0.004,0.635,0.647,767.756,1.0,12.165,4.791,-0.254,-0.024,-0.0,5.218,-9.663,17.387,0.353,0.59,0.076,0.688,-0.374,0.046
1.7,6.385,8.936,6.0,9.0,0.678,0.155,7.087,0.004,0.637,0.651,757.087,1.0,12.245,10.982,0.044,-0.002,0.0,4.526,1.466,14.847,0.181,0.241,0.017,0.582,-0.385,0.064
1.8,-7.376,-1.907,-7.0,-2.0,0.805,0.162,7.102,0.005,0.634,0.647,794.096,1.0,11.875,7.618,-0.111,0.004,0.0,1.976,0.58,15.16,0.261,0.408,0.044,0.622,0.376,-0.093
1.8,3.431,2.0,3.0,2.0,0.633,0.157,7.095,0.004,0.638,0.655,765.669,1.0,12.191,3.971,-0.07,0.002,-0.0,-26.216,-2.415,17.891,0.397,0.638,0.113,0.712,-0.431,0.0
1.8,6.469,6.98,6.0,7.0,0.634,0.156,7.089,0.004,0.635,0.647,752.561,1.0,12.2,9.517,-0.298,-0.025,-0.0,-62.029,0.185,15.313,0.2,0.307,0.023,0.597,-0.469,0.02
1.9,7.46,-5.972,7.0,-6.0,0.602,0.157,7.113,0.005,0.637,0.651,773.737,1.0,12.181,9.556,-0.014,0.002,0.0,3.761,1.324,15.166,0.191,0.254,0.017,0.598,-0.46,-0.028
-2.0,-6.374,7.275,-6.0,7.0,0.62,0.123,6.803,0.005,0.439,0.435,1355.748,1.0,11.045,9.672,-0.344,-0.041,-0.001,-631.461,1.209,16.528,0.134,0.295,0.01,0.661,0.374,-0.275
-2.0,12.073,9.605,12.0,9.0,0.734,0.129,6.861,0.006,0.432,0.427,1537.62,1.0,10.472,15.427,-0.2,-0.008,-0.0,-120.078,1.964,15.776,0.119,0.217,0.009,0.653,-0.073,-0.605
-1.9,-13.711,-6.948,-14.0,-7.0,0.667,0.123,6.782,0.005,0.427,0.42,1374.133,1.0,10.827,15.371,-0.282,-0.005,0.0,-20.413,0.833,15.905,0.124,0.199,0.008,0.651,-0.289,-0.052
-1.9,8.273,-5.495,8.0,-6.0,0.744,0.126,6.85,0.005,0.44,0.435,1507.204,1.0,10.884,9.932,-0.194,0.001,0.0,-35.842,-1.436,16.41,0.14,0.295,0.014,0.666,-0.273,-0.505
-1.8,-1.783,-1.749,-2.0,-2.0,0.763,0.122,6.814,0.005,0.444,0.439,1378.929,1.0,11.223,2.498,-0.2,-0.008,-0.0,-73.854,-7.627,17.877,0.248,0.587,0.07,0.699,-0.217,-0.251
-1.8,4.252,-4.609,4.0,-5.0,0.77,0.127,6.836,0.005,0.43,0.424,1519.997,1.0,10.599,6.27,-0.188,-0.004,0.0,7.208,2.217,16.804,0.161,0.389,0.022,0.675,-0.252,-0.391
-1.8,6.638,12.454,7.0,12.0,0.713,0.125,6.845,0.005,0.446,0.443,1432.498,1.0,11.069,14.113,-0.253,-0.004,-0.0,-184.992,4.909,16.107,0.147,0.249,0.015,0.663,0.362,-0.454
-1.7,-2.811,0.173,-3.0,0.0,0.798,0.12,6.807,0.005,0.451,0.447,1284.134,1.0,11.518,2.816,0.035,-0.007,-0.0,-94.796,0.318,18.278,0.237,0.593,0.07,0.711,-0.189,-0.173
-1.6,-9.726,-8.983,-10.0,-9.0,0.779,0.121,6.79,0.005,0.439,0.435,1319.849,1.0,11.185,13.24,-0.149,-0.047,-0.001,-684.677,-3.95,16.148,0.139,0.246,0.014,0.663,-0.274,-0.017
-1.6,-7.939,3.934,-8.0,4.0,0.901,0.122,6.795,0.005,0.438,0.435,1310.158,1.0,11.113,8.86,-0.073,0.001,0.0,21.009,0.665,16.768,0.14,0.295,0.014,0.671,-0.061,0.066
-1.5,0.258,-6.836,0.0,-7.0,0.846,0.122,6.823,0.005,0.448,0.443,1410.431,1.0,11.312,6.841,-0.04,0.0,-0.0,-13.737,5.947,16.664,0.132,0.334,0.015,0.665,-0.258,-0.164
-1.5,-5.697,-11.944,-6.0,-12.0,0.827,0.123,6.803,0.005,0.433,0.427,1440.794,1.0,10.902,13.233,-0.063,-0.002,0.0,135.689,1.272,16.076,0.142,0.242,0.014,0.662,-0.303,-0.056
-1.5,2.245,-5.807,2.0,-6.0,0.854,0.126,6.829,0.005,0.429,0.424,1524.034,1.0,10.614,6.226,-0.117,-0.009,0.0,-27.58,-3.915,16.603,0.126,0.352,0.017,0.667,-0.245,-0.193
-1.4,0.167,-0.879,0.0,-1.0,0.886,0.123,6.823,0.005,0.442,0.435,1424.168,1.0,11.106,0.894,-0.069,0.008,0.0,124.764,-12.132,19.161,0.351,0.73,0.119,0.747,-0.167,-0.121
-1.4,-10.775,-10.1,-11.0,-10.0,0.919,0.119,6.793,0.005,0.45,0.447,1330.108,1.0,11.588,14.768,-0.04,-0.005,-0.0,61.216,3.103,16.186,0.138,0.235,0.013,0.66,-0.225,0.1
-1.4,-7.791,-10.031,-8.0,-10.0,0.926,0.121,6.801,0.005,0.443,0.439,1392.731,1.0,11.279,12.701,-0.043,0.008,0.0,131.991,4.738,16.273,0.161,0.269,0.02,0.666,-0.209,0.031
-1.4,13.05,7.338,13.0,7.0,0.861,0.127,6.865,0.005,0.444,0.439,1528.723,1.0,10.884,14.971,-0.074,0.009,-0.0,1.403,1.033,15.87,0.117,0.201,0.007,0.652,-0.05,-0.338
-1.4,3.299,-12.83,3.0,-13.0,0.862,0.126,6.832,0.005,0.434,0.427,1526.402,1.0,10.753,13.247,-0.097,-0.009,0.0,24.126,6.04,15.79,0.112,0.175,0.006,0.647,-0.299,-0.17
-1.3,-4.73,-10.985,-5.0,-11.0,0.89,0.12,6.805,0.005,0.45,0.447,1305.105,1.0,11.497,11.96,-0.065,-0.015,-0.0,-97.942,5.597,16.335,0.15,0.261,0.015,0.662,-0.27,-0.015
-1.3,10.138,0.256,10.0,0.0,0.906,0.128,6.846,0.006,0.428,0.42,1494.17,1.0,10.489,10.141,-0.051,0.044,0.001,125.629,-2.607,16.251,0.121,0.256,0.01,0.659,-0.138,-0.256
-1.2,-0.098,12.057,0.0,12.0,0.944,0.126,6.816,0.005,0.431,0.427,1384.001,1.0,10.694,12.057,0.098,-0.008,0.0,-26.429,5.216,16.011,0.123,0.209,0.007,0.654,0.098,-0.057
