angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,sharpness,snr,median_brightness,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
0.0,-7.988,-1.999,-8.0,-2.0,0.88,0.106,6.625,0.006,0.636,1258.677,15.542,0.643,18.03,0.127,0.342,0.013,0.68,-0.012,-0.001
0.0,-7.97,-5.984,-8.0,-6.0,0.884,0.106,6.62,0.006,0.64,1258.025,15.629,0.647,17.697,0.122,0.272,0.009,0.666,-0.03,-0.016
0.0,-7.992,11.997,-8.0,12.0,0.849,0.112,6.615,0.006,0.605,1373.91,14.679,0.612,17.282,0.081,0.218,0.008,0.651,-0.008,0.003
0.0,-9.014,-1.974,-9.0,-2.0,0.874,0.109,6.624,0.006,0.635,1325.809,15.311,0.639,17.874,0.13,0.332,0.013,0.68,0.014,-0.026
0.0,-9.012,4.99,-9.0,5.0,0.863,0.106,6.619,0.006,0.636,1250.21,15.575,0.643,17.741,0.122,0.28,0.01,0.67,0.012,0.01
0.0,9.978,0.011,10.0,0.0,0.877,0.107,6.641,0.006,0.626,1282.003,15.327,0.627,18.142,0.18,0.369,0.017,0.685,0.022,-0.011
0.0,9.985,-0.972,10.0,-1.0,0.871,0.108,6.641,0.006,0.633,1291.166,15.384,0.635,17.804,0.117,0.325,0.014,0.681,0.015,-0.028
0.0,9.982,-7.985,10.0,-8.0,0.862,0.107,6.635,0.006,0.626,1274.459,15.359,0.627,17.494,0.099,0.234,0.009,0.663,0.018,-0.015
0.0,9.969,4.994,10.0,5.0,0.864,0.107,6.636,0.006,0.634,1271.274,15.472,0.635,17.589,0.112,0.262,0.01,0.665,0.031,0.006
0.0,10.988,1.0,11.0,1.0,0.862,0.108,6.641,0.006,0.629,1290.489,15.332,0.631,18.034,0.18,0.357,0.016,0.677,0.012,0.0
0.0,10.969,6.999,11.0,7.0,0.856,0.107,6.635,0.006,0.63,1268.818,15.416,0.631,17.462,0.114,0.24,0.008,0.659,0.031,0.001
0.0,11.974,-1.999,12.0,-2.0,0.862,0.108,6.643,0.006,0.624,1295.025,15.253,0.627,17.427,0.085,0.257,0.01,0.672,0.026,-0.001
0.0,11.981,-6.988,12.0,-7.0,0.849,0.106,6.637,0.006,0.633,1257.838,15.52,0.639,17.367,0.096,0.22,0.008,0.66,0.019,-0.012
0.0,11.994,-7.992,12.0,-8.0,0.849,0.11,6.637,0.006,0.642,1341.635,15.349,0.643,17.146,0.088,0.21,0.008,0.658,0.006,-0.008
0.0,11.986,10.995,12.0,11.0,0.831,0.113,6.631,0.006,0.612,1406.345,14.701,0.616,16.958,0.092,0.177,0.007,0.655,0.014,0.005
0.0,11.974,1.009,12.0,1.0,0.86,0.106,6.642,0.006,0.633,1262.057,15.495,0.639,17.934,0.171,0.337,0.015,0.677,0.026,-0.009
0.0,11.981,5.011,12.0,5.0,0.849,0.107,6.638,0.006,0.626,1270.857,15.343,0.627,17.361,0.091,0.226,0.008,0.662,0.019,-0.011
0.0,11.967,5.999,12.0,6.0,0.854,0.107,6.636,0.006,0.626,1270.204,15.35,0.627,17.362,0.102,0.229,0.008,0.66,0.033,0.001
0.0,11.97,9.003,12.0,9.0,0.844,0.111,6.633,0.006,0.613,1377.285,14.821,0.616,17.001,0.07,0.185,0.007,0.657,0.03,-0.003
0.0,12.994,13.011,13.0,13.0,0.83,0.112,6.631,0.006,0.616,1371.541,14.825,0.62,16.934,0.08,0.176,0.007,0.654,0.006,-0.011
0.0,12.996,3.011,13.0,3.0,0.853,0.109,6.641,0.006,0.628,1323.201,15.208,0.631,17.221,0.064,0.221,0.009,0.672,0.004,-0.011
0.0,12.974,6.011,13.0,6.0,0.846,0.108,6.637,0.006,0.631,1290.818,15.344,0.635,17.216,0.094,0.21,0.008,0.664,0.026,-0.011
0.0,1.004,-13.977,1.0,-14.0,0.871,0.107,6.623,0.006,0.638,1271.93,15.54,0.643,18.113,0.141,0.321,0.026,0.667,-0.004,-0.023
0.0,1.005,-5.976,1.0,-6.0,0.895,0.107,6.626,0.006,0.638,1278.417,15.534,0.643,18.31,0.169,0.377,0.035,0.699,-0.005,-0.024
0.0,1.011,10.015,1.0,10.0,0.882,0.117,6.621,0.007,0.6,1529.812,14.176,0.608,17.537,0.138,0.3,0.022,0.671,-0.011,-0.015
0.0,0.995,5.997,1.0,6.0,0.878,0.108,6.626,0.006,0.633,1301.595,15.36,0.639,18.201,0.144,0.347,0.024,0.691,0.005,0.003
0.0,1.996,12.007,2.0,12.0,0.863,0.114,6.621,0.007,0.606,1438.071,14.507,0.612,17.551,0.102,0.268,0.014,0.654,0.004,-0.007
0.0,1.993,4.01,2.0,4.0,0.888,0.107,6.629,0.006,0.632,1284.124,15.399,0.639,18.064,0.084,0.316,0.019,0.683,0.007,-0.01
0.0,1.978,4.995,2.0,5.0,0.886,0.106,6.627,0.006,0.635,1260.761,15.522,0.643,18.133,0.107,0.322,0.016,0.676,0.022,0.005
0.0,3.001,-12.993,3.0,-13.0,0.85,0.109,6.625,0.006,0.639,1329.344,15.354,0.643,17.804,0.108,0.282,0.018,0.657,-0.001,-0.007
0.0,2.986,-2.981,3.0,-3.0,0.88,0.108,6.633,0.006,0.628,1300.191,15.313,0.635,17.987,0.051,0.312,0.019,0.68,0.014,-0.019
0.0,3.009,12.004,3.0,12.0,0.853,0.113,6.623,0.007,0.603,1408.478,14.56,0.604,17.441,0.086,0.244,0.01,0.648,-0.009,-0.004
0.0,3.991,-4.998,4.0,-5.0,0.87,0.107,6.631,0.006,0.632,1301.163,15.386,0.639,17.905,0.092,0.302,0.011,0.664,0.009,-0.002
0.0,3.987,13.005,4.0,13.0,0.845,0.115,6.624,0.007,0.595,1453.491,14.299,0.6,17.14,0.066,0.217,0.008,0.644,0.013,-0.005
0.0,3.985,7.015,4.0,7.0,0.87,0.109,6.629,0.006,0.631,1318.694,15.278,0.635,17.7,0.076,0.243,0.008,0.661,0.015,-0.015
0.0,5.007,-13.988,5.0,-14.0,0.851,0.106,6.627,0.006,0.635,1274.242,15.51,0.643,17.727,0.087,0.248,0.01,0.643,-0.007,-0.012
0.0,4.982,-0.982,5.0,-1.0,0.879,0.106,6.637,0.006,0.635,1246.815,15.579,0.643,18.312,0.113,0.4,0.02,0.687,0.018,-0.018
0.0,4.976,7.009,5.0,7.0,0.864,0.106,6.63,0.006,0.63,1263.678,15.448,0.631,17.725,0.08,0.244,0.007,0.662,0.024,-0.009
0.0,5.989,0.004,6.0,0.0,0.883,0.107,6.637,0.006,0.632,1271.749,15.465,0.639,18.504,0.177,0.433,0.022,0.69,0.011,-0.004
0.0,6.0,-10.969,6.0,-11.0,0.852,0.108,6.629,0.006,0.63,1299.811,15.334,0.635,17.647,0.089,0.235,0.008,0.65,0.0,-0.031
0.0,5.977,7.009,6.0,7.0,0.861,0.108,6.631,0.006,0.624,1309.371,15.209,0.627,17.615,0.09,0.247,0.007,0.66,0.023,-0.009
0.0,7.007,0.011,7.0,0.0,0.89,0.106,6.639,0.006,0.623,1250.005,15.398,0.627,18.432,0.178,0.412,0.02,0.688,-0.007,-0.011
0.0,6.984,-11.995,7.0,-12.0,0.849,0.107,6.63,0.006,0.635,1270.009,15.501,0.643,17.587,0.073,0.225,0.008,0.65,0.016,-0.005
0.0,7.011,-12.985,7.0,-13.0,0.847,0.109,6.629,0.006,0.631,1325.07,15.269,0.639,17.498,0.07,0.216,0.008,0.648,-0.011,-0.015
0.0,6.997,-5.993,7.0,-6.0,0.872,0.106,6.633,0.006,0.632,1270.127,15.487,0.639,17.721,0.102,0.259,0.008,0.659,0.003,-0.007
0.0,7.004,-8.98,7.0,-9.0,0.865,0.107,6.633,0.006,0.631,1271.894,15.435,0.635,17.58,0.079,0.222,0.007,0.655,-0.004,-0.02
0.0,6.994,2.003,7.0,2.0,0.883,0.106,6.637,0.006,0.632,1271.445,15.471,0.639,18.035,0.111,0.349,0.013,0.678,0.006,-0.003
0.0,6.992,8.99,7.0,9.0,0.859,0.113,6.63,0.007,0.613,1413.802,14.718,0.616,17.266,0.075,0.209,0.007,0.656,0.008,0.01
0.0,8.003,-13.006,8.0,-13.0,0.85,0.107,6.631,0.006,0.631,1270.926,15.44,0.635,17.582,0.082,0.223,0.008,0.651,-0.003,0.006
0.0,7.999,-3.988,8.0,-4.0,0.868,0.107,6.638,0.006,0.625,1292.49,15.287,0.631,17.745,0.107,0.29,0.009,0.67,0.001,-0.012
0.0,7.993,2.985,8.0,3.0,0.872,0.107,6.638,0.006,0.63,1278.022,15.41,0.631,17.755,0.09,0.295,0.011,0.679,0.007,0.015
0.0,8.996,-9.99,9.0,-10.0,0.851,0.106,6.632,0.006,0.642,1252.059,15.661,0.647,17.608,0.125,0.25,0.009,0.658,0.004,-0.01
0.0,8.998,-13.977,9.0,-14.0,0.855,0.107,6.63,0.006,0.637,1282.356,15.495,0.643,17.561,0.105,0.239,0.009,0.648,0.002,-0.023
0.0,8.991,-1.99,9.0,-2.0,0.871,0.106,6.641,0.006,0.642,1264.911,15.611,0.647,17.723,0.092,0.299,0.012,0.681,0.009,-0.01
0.0,8.986,-4.011,9.0,-4.0,0.864,0.107,6.639,0.006,0.64,1274.698,15.569,0.647,17.716,0.118,0.292,0.01,0.673,0.014,0.011
0.0,8.977,13.005,9.0,13.0,0.845,0.112,6.628,0.006,0.626,1396.785,14.91,0.631,17.307,0.102,0.222,0.008,0.651,0.023,-0.005
0.0,8.978,3.983,9.0,4.0,0.863,0.107,6.638,0.006,0.64,1265.755,15.578,0.643,17.628,0.098,0.271,0.01,0.673,0.022,0.017
0.0,8.986,6.001,9.0,6.0,0.859,0.109,6.634,0.006,0.632,1315.748,15.308,0.635,17.589,0.123,0.266,0.01,0.667,0.014,-0.001
0.0,8.989,7.994,9.0,8.0,0.864,0.105,6.633,0.006,0.628,1225.498,15.541,0.631,17.622,0.103,0.243,0.008,0.661,0.011,0.006
0.0,0.0,0.0,0.0,0.0,1.0,0.124,6.899,0.009,0.645,3314.771,14.353,0.655,100.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.006,-4.0,0.0,-4.0,0.977,0.124,6.896,0.01,0.643,3381.715,14.262,0.651,16.616,0.115,0.383,0.022,0.718,-0.006,-0.0
0.0,-0.001,-4.996,0.0,-5.0,0.974,0.124,6.896,0.01,0.643,3376.52,14.269,0.651,16.538,0.111,0.359,0.016,0.708,0.001,-0.004
0.0,-0.006,-7.006,0.0,-7.0,0.97,0.123,6.895,0.009,0.648,3296.93,14.444,0.659,16.473,0.104,0.328,0.011,0.7,0.006,0.006
0.0,-0.006,-8.999,0.0,-9.0,0.965,0.124,6.893,0.009,0.645,3359.018,14.349,0.659,16.336,0.094,0.295,0.01,0.693,0.006,-0.001
0.0,0.006,10.988,0.0,11.0,0.953,0.125,6.904,0.01,0.642,3337.547,14.198,0.651,16.246,0.094,0.283,0.009,0.689,-0.006,0.012
0.0,-0.002,0.99,0.0,1.0,0.984,0.123,6.899,0.009,0.647,3286.114,14.401,0.659,19.662,0.522,0.848,0.147,0.826,0.002,0.01
0.0,-10.001,-14.008,-10.0,-14.0,0.931,0.123,6.882,0.009,0.646,3309.081,14.418,0.659,15.986,0.074,0.187,0.005,0.679,0.001,0.008
0.0,-9.996,4.991,-10.0,5.0,0.961,0.126,6.894,0.01,0.645,3409.504,14.157,0.655,15.942,0.065,0.209,0.006,0.674,-0.004,0.009
0.0,-11.0,-11.003,-11.0,-11.0,0.937,0.123,6.882,0.009,0.646,3319.193,14.422,0.659,15.958,0.073,0.18,0.005,0.678,-0.0,0.003
0.0,-11.005,-12.998,-11.0,-13.0,0.934,0.123,6.882,0.009,0.645,3353.875,14.367,0.659,15.936,0.075,0.183,0.005,0.677,0.005,-0.002
0.0,-10.99,9.982,-11.0,10.0,0.944,0.124,6.895,0.009,0.642,3293.192,14.263,0.651,15.88,0.067,0.171,0.005,0.668,-0.01,0.018
0.0,-10.999,2.993,-11.0,3.0,0.961,0.124,6.891,0.009,0.643,3315.778,14.294,0.651,16.002,0.075,0.207,0.006,0.675,-0.001,0.007
0.0,-10.991,8.987,-11.0,9.0,0.946,0.124,6.895,0.009,0.642,3299.349,14.264,0.651,15.916,0.069,0.181,0.005,0.669,-0.009,0.013
0.0,-12.0,-0.006,-12.0,0.0,0.964,0.123,6.888,0.009,0.645,3289.272,14.371,0.655,16.034,0.085,0.206,0.006,0.676,-0.0,0.006
0.0,-12.0,-13.006,-12.0,-13.0,0.933,0.124,6.88,0.009,0.643,3375.971,14.318,0.655,15.881,0.073,0.175,0.005,0.677,-0.0,0.006
0.0,-11.995,-4.006,-12.0,-4.0,0.958,0.124,6.886,0.009,0.644,3326.707,14.333,0.659,15.944,0.078,0.191,0.006,0.679,-0.005,0.006
0.0,-12.003,-7.006,-12.0,-7.0,0.95,0.124,6.884,0.009,0.643,3362.417,14.293,0.655,15.941,0.078,0.193,0.005,0.677,0.003,0.006
0.0,-11.993,9.978,-12.0,10.0,0.941,0.124,6.894,0.009,0.644,3259.021,14.328,0.655,15.885,0.068,0.166,0.005,0.666,-0.007,0.022
0.0,-11.991,3.987,-12.0,4.0,0.958,0.124,6.891,0.009,0.643,3301.762,14.297,0.651,15.981,0.078,0.194,0.006,0.673,-0.009,0.013
0.0,-13.011,-11.002,-13.0,-11.0,0.936,0.125,6.88,0.01,0.64,3435.385,14.21,0.651,15.811,0.071,0.163,0.005,0.676,0.011,0.002
0.0,-13.006,-3.006,-13.0,-3.0,0.956,0.125,6.886,0.01,0.639,3414.987,14.162,0.651,15.857,0.076,0.185,0.006,0.676,0.006,0.006
0.0,-12.994,9.985,-13.0,10.0,0.94,0.124,6.893,0.009,0.647,3278.621,14.333,0.659,15.836,0.064,0.158,0.005,0.665,-0.006,0.015
0.0,-13.002,4.988,-13.0,5.0,0.953,0.126,6.891,0.01,0.638,3394.584,14.121,0.647,15.866,0.077,0.183,0.005,0.668,0.002,0.012
0.0,-13.997,-0.009,-14.0,0.0,0.959,0.125,6.886,0.01,0.641,3341.705,14.217,0.651,15.884,0.078,0.183,0.005,0.672,-0.003,0.009
0.0,-13.995,12.991,-14.0,13.0,0.931,0.124,6.893,0.009,0.643,3266.692,14.277,0.651,15.765,0.062,0.148,0.004,0.661,-0.005,0.009
0.0,-1.004,-0.009,-1.0,0.0,0.983,0.124,6.898,0.009,0.645,3310.557,14.355,0.655,21.191,0.649,0.884,0.18,0.849,0.004,0.009
0.0,-0.999,-12.999,-1.0,-13.0,0.949,0.125,6.89,0.01,0.642,3417.786,14.251,0.655,16.196,0.087,0.269,0.009,0.689,-0.001,-0.001
0.0,-0.993,2.993,-1.0,3.0,0.977,0.125,6.9,0.01,0.641,3385.027,14.172,0.651,16.533,0.087,0.415,0.03,0.729,-0.007,0.007
0.0,-1.006,5.992,-1.0,6.0,0.971,0.126,6.903,0.01,0.643,3394.964,14.152,0.655,16.395,0.09,0.335,0.012,0.7,0.006,0.008
0.0,-0.996,8.98,-1.0,9.0,0.962,0.124,6.905,0.009,0.645,3294.585,14.306,0.655,16.336,0.084,0.285,0.009,0.691,-0.004,0.02
0.0,-2.002,-2.0,-2.0,-2.0,0.98,0.124,6.895,0.009,0.643,3328.801,14.262,0.651,15.926,-0.054,0.0,0.026,0.744,0.002,-0.0
0.0,-1.994,12.988,-2.0,13.0,0.95,0.127,6.903,0.01,0.644,3434.488,14.084,0.655,16.057,0.072,0.239,0.007,0.683,-0.006,0.012
0.0,-3.003,-11.992,-3.0,-12.0,0.949,0.124,6.889,0.01,0.644,3388.079,14.313,0.659,16.215,0.081,0.26,0.008,0.691,0.003,-0.008
0.0,-3.004,-14.006,-3.0,-14.0,0.945,0.124,6.888,0.01,0.644,3383.192,14.324,0.659,16.187,0.08,0.247,0.008,0.688,0.004,0.006
0.0,-3.002,-3.996,-3.0,-4.0,0.972,0.124,6.895,0.01,0.643,3370.34,14.27,0.651,16.195,0.048,0.243,0.01,0.705,0.002,-0.004
0.0,-2.999,1.988,-3.0,2.0,0.977,0.125,6.898,0.01,0.642,3344.958,14.244,0.651,16.439,0.056,0.378,0.023,0.715,-0.001,0.012
0.0,-3.992,12.984,-4.0,13.0,0.946,0.126,6.903,0.01,0.639,3384.983,14.094,0.651,16.049,0.07,0.217,0.006,0.68,-0.008,0.016
0.0,-4.002,0.992,-4.0,1.0,0.978,0.125,6.896,0.01,0.641,3380.337,14.195,0.651,16.552,0.095,0.384,0.018,0.709,0.002,0.008
0.0,-3.992,3.989,-4.0,4.0,0.973,0.125,6.899,0.009,0.642,3333.381,14.241,0.651,16.37,0.073,0.304,0.011,0.694,-0.008,0.011
0.0,-4.001,5.99,-4.0,6.0,0.967,0.125,6.9,0.009,0.642,3331.622,14.228,0.651,16.272,0.069,0.281,0.008,0.689,0.001,0.01
0.0,-5.01,-11.0,-5.0,-11.0,0.95,0.125,6.888,0.01,0.64,3464.892,14.155,0.651,16.08,0.073,0.236,0.007,0.689,0.01,-0.0
0.0,-5.001,5.996,-5.0,6.0,0.964,0.126,6.899,0.01,0.639,3380.302,14.121,0.651,16.208,0.074,0.273,0.008,0.685,0.001,0.004
0.0,-4.993,8.988,-5.0,9.0,0.958,0.125,6.9,0.01,0.64,3353.26,14.162,0.651,16.127,0.076,0.245,0.007,0.682,-0.007,0.012
0.0,-5.995,-0.007,-6.0,0.0,0.977,0.125,6.894,0.01,0.64,3376.07,14.16,0.651,16.339,0.095,0.31,0.009,0.693,-0.005,0.007
0.0,-6.006,-10.001,-6.0,-10.0,0.953,0.124,6.886,0.009,0.644,3323.634,14.33,0.659,16.093,0.07,0.232,0.006,0.686,0.006,0.001
0.0,-6.007,-3.001,-6.0,-3.0,0.972,0.124,6.892,0.009,0.643,3326.469,14.288,0.651,16.155,0.065,0.235,0.006,0.692,0.007,0.001
0.0,-5.982,10.991,-6.0,11.0,0.952,0.124,6.9,0.009,0.643,3258.16,14.283,0.655,16.079,0.071,0.218,0.006,0.676,-0.018,0.009
0.0,-6.997,-1.002,-7.0,-1.0,0.974,0.125,6.893,0.01,0.642,3368.017,14.223,0.651,16.245,0.086,0.273,0.007,0.689,-0.003,0.002
0.0,-7.002,-2.01,-7.0,-2.0,0.972,0.125,6.892,0.01,0.64,3383.783,14.173,0.651,16.168,0.077,0.252,0.006,0.69,0.002,0.01
0.0,-7.0,2.989,-7.0,3.0,0.971,0.124,6.896,0.009,0.644,3303.093,14.317,0.655,16.226,0.074,0.264,0.008,0.685,-0.0,0.011
0.0,-8.007,-9.996,-8.0,-10.0,0.948,0.124,6.886,0.009,0.644,3350.943,14.334,0.659,16.038,0.07,0.205,0.005,0.682,0.007,-0.004
0.0,-8.003,-12.996,-8.0,-13.0,0.938,0.124,6.885,0.009,0.644,3360.96,14.344,0.659,16.039,0.076,0.209,0.006,0.683,0.003,-0.004
0.0,-8.003,-1.005,-8.0,-1.0,0.972,0.124,6.892,0.009,0.645,3308.21,14.344,0.655,16.22,0.085,0.254,0.007,0.685,0.003,0.005
0.0,-8.001,-3.008,-8.0,-3.0,0.967,0.125,6.891,0.01,0.642,3369.515,14.237,0.651,16.088,0.071,0.221,0.006,0.684,0.001,0.008
0.0,-8.003,-8.0,-8.0,-8.0,0.97,0.123,6.888,0.009,0.647,3306.692,14.432,0.659,16.096,0.074,0.213,0.005,0.683,0.003,-0.0
0.0,-7.988,3.99,-8.0,4.0,0.966,0.124,6.895,0.009,0.643,3326.279,14.261,0.651,16.133,0.068,0.232,0.006,0.681,-0.012,0.01
0.0,-7.997,4.986,-8.0,5.0,0.963,0.125,6.897,0.01,0.641,3350.332,14.195,0.651,16.126,0.073,0.232,0.006,0.679,-0.003,0.014
0.0,-7.995,7.991,-8.0,8.0,0.971,0.124,6.898,0.009,0.645,3265.405,14.351,0.655,16.085,0.07,0.214,0.005,0.675,-0.005,0.009
0.0,-9.008,-9.996,-9.0,-10.0,0.947,0.125,6.885,0.01,0.645,3398.411,14.285,0.659,15.965,0.066,0.193,0.005,0.681,0.008,-0.004
0.0,-9.003,-14.001,-9.0,-14.0,0.935,0.123,6.884,0.009,0.644,3360.705,14.353,0.659,16.006,0.075,0.197,0.006,0.68,0.003,0.001
0.0,-9.0,-6.004,-9.0,-6.0,0.958,0.124,6.888,0.009,0.644,3337.01,14.32,0.659,16.016,0.069,0.204,0.005,0.682,-0.0,0.004
0.0,-8.984,10.988,-9.0,11.0,0.946,0.125,6.898,0.01,0.641,3336.649,14.186,0.651,15.884,0.063,0.183,0.005,0.669,-0.016,0.012
0.0,-8.998,1.991,-9.0,2.0,0.967,0.124,6.893,0.009,0.643,3318.66,14.279,0.651,16.094,0.071,0.231,0.006,0.68,-0.002,0.009
0.0,9.991,-2.001,10.0,-2.0,0.966,0.125,6.899,0.01,0.643,3329.591,14.241,0.651,15.993,0.066,0.212,0.006,0.678,0.009,0.001
0.0,9.99,-2.994,10.0,-3.0,0.967,0.125,6.899,0.01,0.643,3351.674,14.241,0.651,16.002,0.073,0.215,0.006,0.678,0.01,-0.006
0.0,9.998,3.996,10.0,4.0,0.96,0.125,6.905,0.01,0.642,3334.411,14.203,0.651,15.953,0.062,0.192,0.005,0.679,0.002,0.004
0.0,10.992,-1.989,11.0,-2.0,0.965,0.126,6.901,0.01,0.64,3419.563,14.119,0.651,15.889,0.063,0.198,0.005,0.677,0.008,-0.011
0.0,10.996,-6.995,11.0,-7.0,0.956,0.125,6.898,0.01,0.642,3411.603,14.197,0.655,15.934,0.076,0.197,0.005,0.67,0.004,-0.005
0.0,10.993,-7.995,11.0,-8.0,0.954,0.124,6.897,0.01,0.645,3354.578,14.319,0.659,15.956,0.073,0.19,0.005,0.67,0.007,-0.005
0.0,10.996,11.991,11.0,12.0,0.934,0.127,6.908,0.01,0.638,3398.201,14.057,0.651,15.823,0.072,0.18,0.005,0.675,0.004,0.009
0.0,10.991,1.996,11.0,2.0,0.965,0.125,6.903,0.01,0.646,3349.221,14.264,0.659,16.011,0.077,0.203,0.006,0.678,0.009,0.004
0.0,10.997,6.992,11.0,7.0,0.948,0.125,6.907,0.01,0.642,3356.479,14.181,0.651,15.943,0.079,0.202,0.005,0.677,0.003,0.008
0.0,10.995,7.991,11.0,8.0,0.947,0.125,6.908,0.009,0.643,3322.375,14.232,0.655,15.93,0.069,0.194,0.005,0.677,0.005,0.009
0.0,11.998,7.992,12.0,8.0,0.946,0.125,6.908,0.009,0.643,3322.248,14.228,0.655,15.887,0.071,0.188,0.005,0.676,0.002,0.008
0.0,12.994,0.001,13.0,0.0,0.96,0.125,6.903,0.01,0.642,3365.69,14.216,0.651,15.926,0.084,0.198,0.005,0.675,0.006,-0.001
0.0,12.998,-10.996,13.0,-11.0,0.944,0.124,6.896,0.009,0.645,3359.867,14.333,0.659,15.805,0.062,0.161,0.004,0.667,0.002,-0.004
0.0,12.99,-12.995,13.0,-13.0,0.941,0.124,6.895,0.01,0.644,3391.519,14.281,0.659,15.777,0.066,0.162,0.004,0.666,0.01,-0.005
0.0,12.996,-7.997,13.0,-8.0,0.949,0.125,6.898,0.01,0.643,3384.498,14.259,0.659,15.876,0.072,0.179,0.005,0.668,0.004,-0.003
0.0,12.994,10.993,13.0,11.0,0.935,0.126,6.91,0.01,0.641,3347.052,14.166,0.651,15.802,0.073,0.173,0.005,0.674,0.006,0.007
0.0,12.999,12.988,13.0,13.0,0.927,0.125,6.909,0.009,0.643,3315.817,14.22,0.655,15.798,0.07,0.174,0.005,0.672,0.001,0.012
0.0,12.993,6.992,13.0,7.0,0.945,0.126,6.908,0.01,0.64,3377.626,14.116,0.651,15.792,0.07,0.181,0.005,0.674,0.007,0.008
0.0,1.008,12.985,1.0,13.0,0.947,0.125,6.906,0.009,0.643,3316.152,14.247,0.655,16.212,0.088,0.27,0.009,0.687,-0.008,0.015
0.0,1.001,0.997,1.0,1.0,0.982,0.122,6.9,0.009,0.651,3210.67,14.559,0.663,17.928,0.279,0.715,0.083,0.783,-0.001,0.003
0.0,1.005,1.994,1.0,2.0,0.981,0.123,6.9,0.009,0.647,3262.818,14.397,0.659,16.369,0.027,0.423,0.042,0.763,-0.005,0.006
0.0,2.002,-3.997,2.0,-4.0,0.972,0.125,6.897,0.01,0.643,3354.78,14.257,0.651,16.43,0.071,0.345,0.017,0.706,-0.002,-0.003
0.0,1.999,9.989,2.0,10.0,0.96,0.126,6.902,0.01,0.638,3278.303,14.094,0.651,16.2,0.087,0.278,0.009,0.691,0.001,0.011
0.0,2.002,3.993,2.0,4.0,0.973,0.125,6.902,0.01,0.642,3334.401,14.217,0.651,16.345,0.068,0.296,0.013,0.708,-0.002,0.007
0.0,2.997,-5.0,3.0,-5.0,0.972,0.125,6.898,0.01,0.643,3380.881,14.256,0.651,16.342,0.066,0.304,0.011,0.696,0.003,-0.0
0.0,2.995,-6.998,3.0,-7.0,0.967,0.125,6.896,0.01,0.642,3420.472,14.206,0.651,16.249,0.072,0.286,0.008,0.692,0.005,-0.002
0.0,3.001,8.988,3.0,9.0,0.956,0.126,6.907,0.01,0.64,3385.934,14.122,0.651,16.193,0.08,0.271,0.009,0.693,-0.001,0.012
0.0,3.998,-11.997,4.0,-12.0,0.953,0.124,6.893,0.01,0.644,3404.105,14.291,0.659,16.142,0.074,0.223,0.006,0.682,0.002,-0.003
0.0,3.993,-6.007,4.0,-6.0,0.967,0.124,6.897,0.009,0.645,3353.734,14.319,0.659,16.275,0.068,0.281,0.008,0.69,0.007,0.007
0.0,3.993,-7.996,4.0,-8.0,0.964,0.124,6.896,0.009,0.645,3368.663,14.327,0.659,16.25,0.081,0.265,0.007,0.688,0.007,-0.004
0.0,4.005,10.983,4.0,11.0,0.946,0.126,6.907,0.01,0.64,3385.692,14.12,0.651,16.12,0.077,0.245,0.008,0.689,-0.005,0.017
0.0,4.008,11.989,4.0,12.0,0.943,0.125,6.908,0.01,0.641,3354.178,14.178,0.651,16.13,0.078,0.246,0.008,0.687,-0.008,0.011
0.0,4.99,-4.996,5.0,-5.0,0.969,0.125,6.899,0.01,0.643,3394.442,14.251,0.651,16.282,0.076,0.28,0.008,0.688,0.01,-0.004
0.0,4.993,-6.003,5.0,-6.0,0.966,0.125,6.898,0.01,0.643,3388.161,14.261,0.651,16.233,0.073,0.27,0.008,0.686,0.007,0.003
0.0,4.998,3.998,5.0,4.0,0.967,0.125,6.905,0.01,0.642,3372.416,14.203,0.651,16.075,0.053,0.217,0.006,0.695,0.002,0.002
0.0,4.999,5.994,5.0,6.0,0.963,0.124,6.907,0.009,0.645,3308.844,14.298,0.655,16.147,0.068,0.238,0.006,0.692,0.001,0.006
0.0,4.995,6.991,5.0,7.0,0.959,0.126,6.907,0.01,0.64,3391.502,14.127,0.651,16.121,0.074,0.244,0.006,0.69,0.005,0.009
0.0,5.991,-9.994,6.0,-10.0,0.954,0.124,6.894,0.01,0.644,3363.972,14.282,0.659,16.049,0.068,0.219,0.006,0.679,0.009,-0.006
0.0,5.999,-1.005,6.0,-1.0,0.974,0.124,6.901,0.009,0.644,3340.204,14.287,0.655,16.328,0.082,0.3,0.009,0.692,0.001,0.005
0.0,6.001,9.984,6.0,10.0,0.945,0.125,6.907,0.009,0.643,3303.922,14.231,0.655,16.064,0.068,0.225,0.006,0.685,-0.001,0.016
0.0,6.995,-10.993,7.0,-11.0,0.951,0.125,6.895,0.01,0.641,3458.8,14.17,0.655,15.965,0.068,0.201,0.005,0.675,0.005,-0.007
0.0,6.99,-1.997,7.0,-2.0,0.972,0.126,6.901,0.01,0.644,3424.61,14.176,0.655,16.151,0.072,0.261,0.008,0.686,0.01,-0.003
0.0,6.99,-4.001,7.0,-4.0,0.97,0.125,6.9,0.01,0.641,3414.424,14.181,0.651,16.156,0.071,0.245,0.007,0.685,0.01,0.001
