angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
-2.7,12.677,-7.476,13.0,-8.0,0.52,0.126,6.819,0.008,0.654,0.667,2067.977,1.0,14.282,14.717,0.107,0.015,-0.0,-11.63,-2.925,15.641,0.067,0.158,0.005,0.67,0.323,-0.524
-2.5,-11.275,-10.453,-11.0,-10.0,0.568,0.126,6.795,0.008,0.653,0.667,2002.674,1.0,14.276,15.375,0.245,-0.021,-0.0,-60.106,0.905,15.779,0.08,0.204,0.006,0.683,0.275,0.453
-2.5,-3.298,-12.814,-3.0,-13.0,0.518,0.124,6.792,0.008,0.664,0.675,1955.814,1.0,14.586,13.232,-0.183,-0.034,0.0,107.854,1.158,15.939,0.08,0.245,0.008,0.69,0.298,-0.186
-2.5,9.912,11.377,11.0,11.0,0.564,0.13,6.83,0.008,0.647,0.659,2123.568,1.0,13.904,15.089,-0.199,0.001,0.001,224.718,-0.037,15.607,0.076,0.172,0.006,0.682,1.088,-0.377
-2.1,-8.863,10.827,-8.0,11.0,0.675,0.129,6.817,0.008,0.661,0.671,2030.643,1.0,14.172,13.992,0.391,0.013,0.001,153.617,3.242,15.746,0.079,0.194,0.006,0.674,0.863,0.173
-2.0,-7.707,0.921,-7.0,1.0,0.707,0.126,6.811,0.008,0.665,0.675,1975.794,1.0,14.454,7.761,-0.204,-0.004,-0.0,-145.656,-0.195,16.075,0.076,0.272,0.009,0.694,0.707,0.079
-1.9,-4.666,1.974,-4.0,2.0,0.725,0.126,6.815,0.008,0.64,0.647,2008.545,1.0,14.129,5.066,-0.24,-0.011,-0.0,-153.189,-2.146,16.593,0.126,0.39,0.031,0.72,0.666,0.026
-1.8,-0.077,-11.958,0.0,-12.0,0.771,0.124,6.797,0.008,0.66,0.671,1992.922,1.0,14.488,11.958,-0.229,-0.149,-0.002,-1453.446,11.958,16.047,0.086,0.251,0.009,0.69,0.077,-0.042
-1.8,-11.694,9.831,-11.0,10.0,0.741,0.129,6.819,0.008,0.658,0.667,2030.696,1.0,14.169,15.277,-0.157,0.018,0.0,-42.667,1.161,15.611,0.073,0.162,0.005,0.672,0.694,0.169
-1.7,-12.639,9.808,-12.0,10.0,0.753,0.126,6.815,0.008,0.655,0.667,1927.609,1.0,14.307,15.998,0.52,0.022,-0.0,-56.047,-1.888,15.661,0.067,0.151,0.004,0.671,0.639,0.192
-1.7,-1.555,2.039,-1.0,2.0,0.773,0.127,6.81,0.008,0.641,0.651,1976.352,1.0,14.085,2.565,-0.151,-0.005,-0.0,-100.8,1.039,16.914,0.177,0.523,0.057,0.744,0.555,-0.039
-1.6,-8.394,-10.056,-8.0,-10.0,0.771,0.118,6.795,0.007,0.655,0.667,1748.644,1.0,14.858,13.099,0.421,-0.024,-0.001,-252.57,3.806,16.132,0.077,0.221,0.007,0.688,0.394,0.056
-1.5,7.942,-9.823,8.0,-10.0,0.849,0.129,6.811,0.008,0.663,0.675,2162.101,1.0,14.22,12.632,0.063,-0.013,0.0,129.574,3.689,15.684,0.072,0.173,0.005,0.678,0.058,-0.177
-1.4,6.986,-11.829,7.0,-12.0,0.863,0.129,6.809,0.008,0.65,0.663,2185.202,1.0,14.056,13.738,0.375,-0.018,0.0,138.452,4.998,15.766,0.073,0.178,0.005,0.678,0.014,-0.171
-1.3,-5.365,1.961,-5.0,2.0,0.856,0.127,6.809,0.008,0.66,0.667,1974.208,1.0,14.333,5.713,-0.023,-0.012,0.0,8.686,-6.264,16.244,0.086,0.322,0.015,0.705,0.365,0.039
-1.3,9.655,2.176,10.0,2.0,0.857,0.13,6.826,0.009,0.648,0.659,2155.169,1.0,13.929,9.898,0.238,0.005,0.0,-0.998,-1.476,15.771,0.075,0.205,0.006,0.682,0.345,-0.176
-1.3,0.608,6.049,1.0,6.0,0.863,0.129,6.815,0.008,0.653,0.663,2065.67,1.0,14.061,6.08,0.581,0.005,0.0,67.801,-0.552,16.247,0.091,0.317,0.013,0.704,0.392,-0.049
-1.1,-0.045,-7.964,0.0,-8.0,0.907,0.126,6.805,0.008,0.652,0.663,2020.029,1.0,14.263,7.964,0.135,0.008,0.0,27.107,-3.994,16.25,0.089,0.296,0.01,0.699,0.045,-0.036
-1.1,-0.129,1.032,0.0,1.0,0.926,0.126,6.816,0.008,0.64,0.647,1985.36,1.0,14.127,1.04,0.669,-0.003,-0.0,-21.418,-12.124,18.065,0.298,0.682,0.108,0.787,0.129,-0.032
-1.1,-1.133,1.021,-1.0,1.0,0.924,0.129,6.815,0.008,0.655,0.663,2077.152,1.0,14.129,1.525,0.53,0.017,0.001,145.135,-14.445,17.699,0.287,0.657,0.103,0.782,0.133,-0.021
-1.0,-3.998,-11.027,-4.0,-11.0,0.903,0.126,6.8,0.008,0.648,0.659,2054.301,1.0,14.246,11.729,0.733,-0.016,0.0,75.384,2.945,16.071,0.081,0.245,0.008,0.693,-0.002,0.027
-0.8,-11.991,-13.123,-12.0,-13.0,0.896,0.125,6.784,0.008,0.651,0.663,1943.045,1.0,14.338,17.777,0.375,-0.031,-0.0,-54.459,4.123,15.738,0.081,0.178,0.005,0.679,-0.009,0.123
-0.8,-13.121,7.854,-13.0,8.0,0.908,0.124,6.811,0.007,0.627,0.635,1845.913,1.0,14.091,15.292,0.686,-0.006,-0.001,-222.371,3.811,15.844,0.075,0.16,0.005,0.67,0.121,0.146
-0.8,1.985,-7.962,2.0,-8.0,0.936,0.125,6.801,0.008,0.649,0.659,1937.447,1.0,14.284,8.206,0.649,0.003,-0.0,-77.065,-2.649,16.32,0.091,0.284,0.009,0.696,0.015,-0.038
-0.7,0.952,-1.968,1.0,-2.0,0.953,0.127,6.81,0.008,0.649,0.659,2012.737,1.0,14.164,2.186,0.931,-0.006,-0.0,-66.953,-11.278,17.121,0.204,0.584,0.061,0.755,0.048,-0.032
-0.6,-12.091,10.89,-12.0,11.0,0.915,0.126,6.822,0.008,0.636,0.647,1954.617,1.0,14.085,16.272,0.161,0.006,0.0,27.008,0.274,15.725,0.069,0.145,0.004,0.669,0.091,0.11
-0.3,-5.02,-2.021,-5.0,-2.0,0.973,0.126,6.805,0.008,0.65,0.663,1990.914,1.0,14.27,5.412,0.249,-0.01,0.0,-17.631,0.346,16.179,0.062,0.264,0.009,0.703,0.02,0.021
-0.2,-3.997,-6.002,-4.0,-6.0,0.965,0.123,6.826,0.008,0.65,0.663,2161.733,1.0,14.431,7.211,0.062,0.025,-0.0,107.432,-4.518,16.144,0.07,0.256,0.007,0.697,-0.003,0.002
0.0,0.0,0.0,0.0,0.0,1.0,0.13,6.946,0.01,0.638,0.651,3446.368,1.0,13.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1,-11.972,6.02,-12.0,6.0,0.947,0.127,6.881,0.009,0.662,0.671,2717.818,1.0,14.314,13.4,0.033,0.059,0.001,763.201,-2.872,15.642,0.081,0.186,0.005,0.67,-0.028,-0.02
0.3,9.031,-0.031,9.0,0.0,0.965,0.126,6.817,0.008,0.659,0.667,2003.203,1.0,14.369,9.031,0.038,-0.018,-0.0,-155.013,-3.036,15.96,0.086,0.239,0.007,0.687,-0.031,0.031
0.4,-6.956,2.035,-7.0,2.0,0.96,0.126,6.809,0.008,0.661,0.671,1969.675,1.0,14.38,7.248,0.254,-0.002,0.0,-6.119,-0.514,16.097,0.088,0.268,0.009,0.688,-0.044,-0.035
0.4,-8.015,-13.947,-8.0,-14.0,0.925,0.125,6.786,0.008,0.664,0.675,1972.109,1.0,14.535,16.086,0.154,-0.009,0.001,223.465,2.987,15.852,0.088,0.222,0.007,0.682,0.015,-0.053
0.5,8.094,8.95,8.0,9.0,0.927,0.129,6.835,0.008,0.654,0.663,2158.215,1.0,14.115,12.067,0.114,0.004,-0.0,24.307,-0.892,15.813,0.073,0.208,0.006,0.686,-0.094,0.05
0.9,-10.963,-8.893,-11.0,-9.0,0.898,0.127,6.801,0.008,0.64,0.651,2073.363,1.0,14.053,14.116,0.33,0.006,0.0,70.689,-1.259,15.767,0.076,0.178,0.005,0.681,-0.037,-0.107
1.0,-6.921,-3.926,-7.0,-4.0,0.911,0.128,6.815,0.008,0.653,0.659,2121.451,1.0,14.15,7.957,0.554,0.011,0.0,81.799,-0.844,15.87,0.06,0.214,0.006,0.691,-0.079,-0.074
1.1,-4.647,11.038,-5.0,11.0,0.878,0.126,6.822,0.008,0.639,0.647,1965.522,1.0,14.09,11.977,0.484,0.015,0.001,110.174,4.293,16.044,0.074,0.214,0.006,0.685,-0.353,-0.038
1.2,-1.919,-7.005,-2.0,-7.0,0.894,0.125,6.803,0.008,0.637,0.647,1946.491,1.0,14.161,7.263,0.617,-0.008,-0.001,-151.998,3.067,16.368,0.095,0.306,0.01,0.701,-0.081,0.005
1.2,-9.008,-13.884,-9.0,-14.0,0.864,0.125,6.788,0.008,0.643,0.655,1964.029,1.0,14.206,16.55,0.2,-0.028,0.0,49.141,4.965,15.902,0.09,0.21,0.006,0.681,0.008,-0.116
1.4,12.047,-8.248,12.0,-8.0,0.856,0.13,6.82,0.009,0.664,0.675,2228.586,1.0,14.166,14.6,0.554,0.007,0.0,109.757,-2.516,15.522,0.066,0.154,0.005,0.673,-0.047,0.248
1.4,8.445,9.83,8.0,10.0,0.813,0.13,6.831,0.008,0.66,0.671,2133.908,1.0,14.143,12.959,0.533,0.016,0.001,203.351,3.148,15.764,0.074,0.216,0.006,0.688,-0.445,0.17
1.6,11.547,9.771,11.0,10.0,0.762,0.123,6.829,0.007,0.656,0.667,1898.85,1.0,14.555,15.126,-0.095,0.003,-0.001,-256.319,5.229,15.881,0.081,0.194,0.006,0.682,-0.547,0.229
1.6,7.533,4.821,7.0,5.0,0.786,0.127,6.824,0.008,0.665,0.675,2032.527,1.0,14.361,8.943,0.694,0.011,0.001,148.201,-0.71,15.868,0.069,0.218,0.006,0.692,-0.533,0.179
1.9,-0.304,5.974,-1.0,6.0,0.723,0.127,6.825,0.008,0.653,0.663,2040.155,1.0,14.248,5.981,-0.05,0.015,0.0,63.803,3.417,16.24,0.089,0.313,0.013,0.701,-0.696,0.026
1.9,9.588,-6.525,9.0,-6.0,0.68,0.128,6.818,0.008,0.654,0.667,2118.809,1.0,14.173,11.598,0.176,-0.005,0.0,139.65,2.767,15.883,0.076,0.22,0.006,0.683,-0.588,0.525
2.0,-1.159,12.018,-2.0,12.0,0.701,0.122,6.826,0.007,0.64,0.651,1847.961,1.0,14.418,12.074,0.43,0.008,-0.001,-181.946,-0.122,16.215,0.083,0.235,0.008,0.688,-0.841,-0.018
2.1,-9.192,5.156,-10.0,5.0,0.667,0.127,6.813,0.008,0.662,0.671,1981.875,1.0,14.326,10.539,0.597,0.011,0.0,-12.346,2.209,15.78,0.071,0.189,0.006,0.677,-0.808,-0.156
2.1,-7.133,9.129,-8.0,9.0,0.664,0.125,6.816,0.008,0.659,0.667,1914.888,1.0,14.417,11.585,0.168,-0.002,-0.0,-69.432,1.161,15.938,0.079,0.196,0.006,0.677,-0.867,-0.129
2.2,10.781,-3.625,10.0,-3.0,0.619,0.13,6.82,0.008,0.658,0.671,2156.167,1.0,14.106,11.374,0.286,0.01,0.001,191.22,-4.254,15.738,0.071,0.22,0.006,0.682,-0.781,0.625
2.2,5.176,-13.397,5.0,-13.0,0.624,0.126,6.804,0.008,0.645,0.655,2036.868,1.0,14.215,14.362,0.172,-0.02,0.0,126.519,7.894,16.068,0.08,0.218,0.008,0.689,-0.176,0.397
2.5,-6.895,7.819,-8.0,8.0,0.496,0.127,6.818,0.008,0.647,0.655,1984.32,1.0,14.174,10.424,0.181,0.001,-0.001,-151.609,3.273,15.964,0.078,0.204,0.006,0.679,-1.105,0.181
2.5,7.018,3.459,6.0,4.0,0.541,0.127,6.824,0.008,0.64,0.647,2004.152,1.0,14.074,7.824,0.028,-0.003,-0.0,-69.824,1.332,16.149,0.081,0.263,0.012,0.702,-1.018,0.541
2.6,-9.913,9.388,-11.0,9.0,0.521,0.128,6.815,0.008,0.637,0.647,1997.504,1.0,13.945,13.653,0.233,-0.001,0.0,64.392,-1.15,15.767,0.07,0.155,0.005,0.67,-1.087,-0.388
2.6,14.115,12.323,13.0,13.0,0.52,0.13,6.831,0.008,0.659,0.667,2097.235,1.0,14.082,18.738,0.097,-0.002,0.0,88.984,0.735,15.518,0.067,0.15,0.005,0.68,-1.115,0.677
2.9,-12.956,-4.241,-14.0,-4.0,0.411,0.127,6.806,0.008,0.667,0.675,2033.07,1.0,14.43,13.632,0.191,0.001,0.0,85.707,-3.709,15.487,0.063,0.156,0.005,0.673,-1.044,0.241
2.9,14.719,10.365,13.0,11.0,0.423,0.126,6.833,0.008,0.665,0.675,2008.251,1.0,14.432,18.002,-0.097,0.014,-0.0,-59.726,3.286,15.6,0.067,0.16,0.005,0.681,-1.719,0.635
3.0,-13.029,-9.235,-14.0,-9.0,0.394,0.124,6.799,0.008,0.67,0.678,1932.017,1.0,14.657,15.97,-0.017,-0.007,-0.0,-101.053,2.338,15.529,0.073,0.149,0.005,0.676,-0.971,0.235
3.0,5.134,-1.097,4.0,0.0,0.359,0.128,6.821,0.008,0.649,0.659,2054.662,1.0,14.1,5.25,-0.577,0.019,0.0,117.214,-2.956,16.424,0.111,0.366,0.027,0.715,-1.134,1.097
3.4,-5.0,-7.242,-6.0,-7.0,0.357,0.127,6.804,0.008,0.655,0.667,2039.652,1.0,14.269,8.801,-0.499,-0.005,0.0,65.443,3.088,16.046,0.094,0.261,0.012,0.696,-1.0,0.242
3.4,-5.122,7.754,-7.0,8.0,0.35,0.127,6.819,0.008,0.652,0.659,2001.215,1.0,14.226,9.293,-0.61,0.01,0.0,31.539,2.045,15.986,0.079,0.218,0.008,0.682,-1.878,0.246
3.4,10.967,-11.133,10.0,-10.0,0.333,0.123,6.81,0.008,0.646,0.655,1964.947,1.0,14.41,15.627,-0.094,0.001,-0.0,-60.92,5.357,15.886,0.066,0.172,0.005,0.677,-0.967,1.133
3.7,-6.11,3.718,-8.0,4.0,0.314,0.131,6.817,0.008,0.664,0.675,2135.929,1.0,14.118,7.152,-0.361,0.0,0.0,105.285,-6.84,15.855,0.084,0.24,0.01,0.688,-1.89,0.282
3.8,12.96,-11.18,12.0,-10.0,0.301,0.128,6.813,0.008,0.647,0.659,2118.829,1.0,14.097,17.116,0.134,-0.015,-0.0,-99.301,3.188,15.63,0.056,0.142,0.005,0.678,-0.96,1.18
3.9,2.14,-6.139,1.0,-5.0,0.261,0.127,6.813,0.008,0.655,0.667,2073.968,1.0,14.216,6.501,-0.691,0.003,0.0,61.23,4.315,16.219,0.1,0.341,0.019,0.705,-1.14,1.139
4.2,10.95,-0.186,9.0,1.0,0.255,0.128,6.827,0.008,0.653,0.667,2068.451,1.0,14.185,10.952,-0.424,0.009,-0.0,-50.358,-0.646,16.028,0.091,0.254,0.011,0.696,-1.95,0.814
4.4,-8.006,-0.221,-10.0,0.0,0.245,0.13,6.812,0.008,0.643,0.651,2108.051,1.0,13.906,8.009,-0.681,-0.004,0.0,122.691,6.969,15.79,0.072,0.192,0.007,0.684,-1.994,0.221
4.4,-10.883,-14.194,-12.0,-14.0,0.233,0.125,6.794,0.008,0.658,0.671,1983.656,1.0,14.464,17.886,-0.662,0.01,0.0,40.611,0.11,15.689,0.081,0.168,0.006,0.678,-1.117,0.194
4.4,9.46,-7.827,7.0,-7.0,0.26,0.127,6.816,0.008,0.658,0.671,2070.26,1.0,14.316,12.278,-0.602,0.006,-0.0,-114.942,-1.46,16.046,0.103,0.285,0.015,0.695,-2.46,0.827
4.6,6.855,-6.796,7.0,-9.0,0.092,0.121,6.813,0.007,0.662,0.671,1884.326,1.0,14.792,9.653,-0.168,-0.003,-0.001,-185.934,-2.625,16.133,0.098,0.257,0.013,0.69,0.145,-2.204
4.7,-9.408,6.581,-13.0,6.0,0.222,0.129,6.817,0.008,0.659,0.667,2068.285,1.0,14.18,11.482,0.163,0.014,0.001,140.165,-24.717,15.625,0.075,0.183,0.006,0.671,-3.592,-0.581
-4.7,4.798,-8.211,4.0,-9.0,0.236,0.158,7.12,0.005,0.635,0.647,796.953,1.0,12.063,9.51,-0.747,-0.03,-0.001,-618.524,3.854,13.995,0.202,0.189,0.023,0.564,-0.798,-0.789
-4.6,9.553,-9.593,11.0,-10.0,0.262,0.158,7.112,0.005,0.631,0.647,789.863,1.0,12.059,13.538,-0.489,0.013,0.0,-19.873,2.399,13.089,0.182,0.0,0.013,0.564,1.447,-0.407
-4.5,9.566,0.641,10.0,0.0,0.276,0.155,7.096,0.005,0.636,0.651,776.831,1.0,12.236,9.587,-0.477,-0.004,-0.0,-0.989,0.547,14.076,0.234,0.267,0.032,0.603,0.434,-0.641
-4.5,9.614,7.515,12.0,7.0,0.255,0.154,7.085,0.004,0.633,0.647,759.985,1.0,12.27,12.203,-0.676,-0.009,-0.0,-37.287,0.217,13.507,0.169,0.129,0.014,0.58,2.386,-0.515
-4.3,-16.423,1.515,-14.0,3.0,0.279,0.162,7.101,0.005,0.637,0.651,797.295,1.0,11.923,16.493,-0.096,0.01,0.0,46.53,-2.002,14.564,0.221,0.252,0.024,0.593,2.423,1.485
-4.2,-8.533,9.6,-7.0,10.0,0.375,0.159,7.089,0.005,0.637,0.651,769.915,1.0,12.058,12.844,-0.356,-0.029,-0.0,-16.041,1.619,14.91,0.218,0.247,0.029,0.608,1.533,0.4
-4.2,10.641,10.482,13.0,10.0,0.293,0.153,7.081,0.004,0.636,0.647,759.146,1.0,12.403,14.937,-0.336,-0.028,-0.0,-0.428,-0.743,13.254,0.146,0.03,0.011,0.567,2.359,-0.482
-4.0,11.649,-4.435,13.0,-5.0,0.32,0.155,7.104,0.005,0.636,0.651,773.762,1.0,12.253,12.464,-0.0,0.002,0.0,14.943,0.574,13.473,0.193,0.151,0.022,0.592,1.351,-0.565
-4.0,1.309,-13.063,2.0,-13.0,0.331,0.159,7.122,0.005,0.639,0.651,783.869,1.0,12.085,13.129,-0.633,0.004,0.0,13.656,2.993,13.838,0.167,0.098,0.012,0.553,0.691,0.063
-3.9,-15.996,4.861,-14.0,6.0,0.306,0.162,7.095,0.005,0.636,0.651,770.358,1.0,11.888,16.719,0.028,-0.006,-0.0,-26.938,0.226,14.092,0.185,0.173,0.014,0.576,1.996,1.139
-3.8,10.482,-3.38,11.0,-4.0,0.44,0.156,7.104,0.005,0.633,0.647,775.413,1.0,12.191,11.014,-0.001,0.002,0.0,20.106,0.375,13.774,0.212,0.2,0.026,0.59,0.518,-0.62
-3.7,-15.402,10.239,-14.0,11.0,0.375,0.159,7.092,0.004,0.641,0.655,750.765,1.0,12.119,18.495,-0.563,-0.018,-0.0,-0.651,-1.291,13.66,0.16,0.063,0.009,0.563,1.402,0.761
-3.7,10.374,-2.358,11.0,-3.0,0.441,0.154,7.102,0.004,0.636,0.651,755.307,1.0,12.306,10.639,0.179,-0.01,-0.0,-34.556,-2.899,13.875,0.215,0.22,0.026,0.591,0.626,-0.642
-3.7,7.33,5.581,8.0,5.0,0.345,0.154,7.093,0.004,0.637,0.651,763.685,1.0,12.302,9.213,-0.598,0.01,-0.0,-0.273,-6.113,14.284,0.222,0.276,0.028,0.592,0.67,-0.581
-3.6,11.414,-3.332,13.0,-4.0,0.32,0.155,7.101,0.005,0.636,0.651,758.819,1.0,12.266,11.89,-0.549,-0.012,-0.0,-58.151,-5.423,13.597,0.204,0.176,0.024,0.594,1.586,-0.668
-3.5,1.718,10.169,3.0,10.0,0.407,0.155,7.088,0.004,0.638,0.651,752.194,1.0,12.271,10.313,-0.569,-0.031,-0.0,-119.935,3.64,14.357,0.184,0.223,0.018,0.574,1.282,-0.169
-3.2,-0.545,2.015,1.0,2.0,0.337,0.159,7.103,0.005,0.634,0.647,802.935,1.0,12.038,2.087,-0.269,-0.009,-0.0,-2.132,-2.794,16.448,0.313,0.541,0.069,0.663,0.455,-0.015
-2.9,-7.399,-4.478,-7.0,-4.0,0.473,0.159,7.115,0.005,0.641,0.655,778.077,1.0,12.087,8.649,-0.464,0.018,0.0,6.364,2.582,15.902,0.253,0.401,0.037,0.628,0.399,0.478
-2.8,-4.156,9.629,-3.0,10.0,0.373,0.157,7.091,0.004,0.639,0.655,765.551,1.0,12.202,10.488,-0.339,-0.024,-0.0,-40.575,3.774,15.068,0.217,0.275,0.026,0.607,1.156,0.371
-2.7,-10.033,-9.365,-10.0,-9.0,0.49,0.16,7.117,0.005,0.642,0.655,761.152,1.0,12.06,13.725,-0.373,0.007,-0.0,-20.993,2.202,14.373,0.195,0.206,0.015,0.572,0.033,0.365
-2.6,-14.186,-0.252,-14.0,0.0,0.578,0.161,7.103,0.005,0.639,0.651,770.014,1.0,11.962,14.188,-0.383,0.012,0.0,40.731,2.035,14.537,0.232,0.289,0.03,0.594,0.186,0.252
-2.6,-7.983,11.652,-7.0,12.0,0.475,0.159,7.09,0.004,0.64,0.655,747.594,1.0,12.112,14.124,0.1,0.001,-0.0,-22.321,1.28,14.295,0.167,0.137,0.014,0.582,0.983,0.348
-2.4,0.818,-3.216,1.0,-3.0,0.589,0.159,7.111,0.005,0.634,0.647,808.093,1.0,12.012,3.318,-0.157,0.023,0.0,29.691,-11.547,16.495,0.317,0.536,0.075,0.665,0.182,0.216
-2.3,-11.818,-9.108,-12.0,-9.0,0.597,0.161,7.119,0.005,0.642,0.655,779.094,1.0,12.038,14.92,-0.285,0.012,-0.0,-6.976,1.93,13.968,0.177,0.158,0.013,0.563,-0.182,0.108
-2.3,-4.898,-11.143,-5.0,-11.0,0.586,0.161,7.122,0.005,0.638,0.651,804.575,1.0,11.973,12.172,-0.245,0.002,0.0,31.663,-1.312,14.739,0.186,0.203,0.019,0.58,-0.102,0.143
-2.2,7.276,-8.327,7.0,-9.0,0.59,0.157,7.115,0.005,0.637,0.651,771.382,1.0,12.154,11.058,-0.325,0.017,0.0,-5.452,4.03,13.945,0.173,0.123,0.011,0.56,-0.276,-0.673
-2.1,-8.825,1.964,-9.0,2.0,0.754,0.162,7.101,0.005,0.634,0.647,777.821,1.0,11.851,9.041,0.42,0.013,0.0,4.202,-4.64,15.41,0.249,0.375,0.031,0.616,-0.175,0.036
-2.1,13.3,-8.305,13.0,-9.0,0.629,0.154,7.11,0.004,0.637,0.651,759.574,1.0,12.305,15.68,0.309,0.006,-0.0,-14.188,3.216,13.261,0.175,0.0,0.01,0.558,-0.3,-0.695
-2.1,3.418,-3.172,4.0,-3.0,0.572,0.156,7.109,0.005,0.638,0.651,779.73,1.0,12.213,4.663,-0.01,0.016,0.0,19.587,-0.81,15.761,0.294,0.44,0.058,0.641,0.582,0.172
-1.9,-0.545,9.95,0.0,10.0,0.631,0.157,7.091,0.005,0.638,0.651,775.558,1.0,12.163,9.965,0.206,-0.026,0.0,7.276,1.993,14.99,0.219,0.29,0.024,0.604,0.545,0.05
-1.9,-6.613,-9.07,-7.0,-9.0,0.732,0.161,7.118,0.005,0.641,0.655,785.957,1.0,12.007,11.225,0.259,0.003,0.0,7.88,2.576,14.645,0.184,0.222,0.017,0.579,-0.387,0.07
-1.8,-8.536,-10.103,-9.0,-10.0,0.747,0.162,7.115,0.005,0.638,0.651,782.387,1.0,11.915,13.227,-0.09,0.018,0.0,-16.556,3.808,14.15,0.18,0.172,0.015,0.565,-0.464,0.103
-1.6,0.761,8.969,1.0,9.0,0.723,0.157,7.089,0.005,0.638,0.651,793.475,1.0,12.171,9.002,0.461,-0.007,-0.0,8.544,4.146,15.137,0.224,0.319,0.024,0.607,0.239,0.031
-1.6,5.691,-0.928,6.0,-1.0,0.683,0.156,7.106,0.005,0.638,0.651,791.38,1.0,12.245,5.766,-0.235,0.009,0.0,19.215,-0.212,15.604,0.281,0.449,0.05,0.637,0.309,-0.072
-1.5,-11.392,-10.119,-12.0,-10.0,0.827,0.162,7.117,0.005,0.638,0.651,760.437,1.0,11.897,15.237,-0.113,0.025,0.0,-4.59,0.976,13.695,0.171,0.115,0.012,0.553,-0.608,0.119
-1.5,-3.433,-13.04,-4.0,-13.0,0.831,0.161,7.12,0.005,0.637,0.651,772.911,1.0,11.95,13.485,-0.114,-0.001,-0.0,-58.649,1.64,14.445,0.187,0.161,0.016,0.571,-0.567,0.04
-1.4,13.5,-10.84,13.0,-11.0,0.869,0.157,7.114,0.005,0.633,0.647,816.971,1.0,12.129,17.313,0.614,0.029,0.0,56.985,5.11,13.086,0.155,0.0,0.008,0.549,-0.5,-0.16
-1.4,8.443,-7.895,8.0,-8.0,0.88,0.157,7.116,0.005,0.637,0.651,812.127,1.0,12.157,11.559,-0.034,0.019,0.0,32.936,3.594,14.015,0.171,0.136,0.012,0.559,-0.443,-0.105
-1.3,-10.739,1.842,-11.0,2.0,0.884,0.159,7.095,0.004,0.642,0.655,716.172,1.0,12.132,10.896,-0.008,-0.015,-0.0,-13.017,-2.38,14.811,0.226,0.315,0.025,0.595,-0.261,0.158
-1.2,2.297,-4.033,2.0,-4.0,0.915,0.158,7.107,0.005,0.638,0.651,742.061,1.0,12.132,4.641,0.561,0.002,0.0,-36.464,-0.083,16.393,0.279,0.48,0.048,0.652,-0.297,0.033
-1.0,12.224,-8.975,12.0,-9.0,0.91,0.156,7.112,0.005,0.634,0.647,750.648,1.0,12.185,15.165,0.457,0.003,0.0,-25.57,1.089,13.453,0.17,0.044,0.01,0.551,-0.224,-0.025
-0.8,10.15,-14.07,10.0,-14.0,0.902,0.157,7.115,0.004,0.635,0.647,750.082,1.0,12.162,17.349,0.626,0.019,-0.0,-26.749,7.761,13.32,0.154,0.0,0.007,0.543,-0.15,0.07
-0.8,6.855,12.887,7.0,13.0,0.886,0.155,7.086,0.004,0.636,0.651,752.864,1.0,12.267,14.597,-0.071,-0.026,-0.001,-325.613,2.386,13.716,0.145,0.088,0.01,0.553,0.145,0.113
-0.7,-6.014,0.796,-6.0,1.0,0.937,0.159,7.096,0.005,0.638,0.651,771.713,1.0,12.044,6.067,0.62,-0.019,-0.0,3.652,-1.88,16.321,0.301,0.493,0.047,0.653,0.014,0.204
-0.7,5.953,1.873,6.0,2.0,0.93,0.156,7.094,0.005,0.637,0.651,783.917,1.0,12.213,6.241,0.247,-0.012,-0.0,-7.462,0.475,15.666,0.253,0.445,0.04,0.629,0.047,0.127
-0.6,-3.934,-11.172,-4.0,-11.0,0.946,0.161,7.121,0.005,0.638,0.651,831.56,1.0,11.976,11.844,0.373,0.023,0.0,63.682,8.087,14.572,0.182,0.191,0.014,0.58,-0.066,0.172
-0.6,11.951,0.911,12.0,1.0,0.932,0.155,7.094,0.005,0.636,0.651,797.272,1.0,12.267,11.986,0.021,-0.018,0.0,46.624,-3.179,14.633,0.28,0.347,0.05,0.611,0.049,0.089
-0.4,-12.012,1.843,-12.0,2.0,0.961,0.161,7.091,0.004,0.638,0.651,729.282,1.0,11.977,12.153,0.363,-0.028,-0.0,-49.811,-2.768,14.324,0.206,0.272,0.023,0.589,0.012,0.157
-0.1,12.966,2.969,13.0,3.0,0.955,0.156,7.113,0.005,0.636,0.651,1072.408,1.0,12.223,13.301,0.504,0.02,0.001,296.918,-0.499,14.021,0.189,0.265,0.023,0.58,0.034,0.031
0.0,0.0,0.0,0.0,0.0,1.0,0.162,7.142,0.006,0.639,0.655,1415.139,1.0,11.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,3.998,-4.001,4.0,-4.0,0.982,0.162,7.15,0.006,0.639,0.655,1415.477,1.0,11.935,5.656,0.41,0.041,0.001,635.747,0.993,15.591,0.195,0.366,0.023,0.616,0.002,0.001
