angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
0.0,-2.999,7.984,-3.0,8.0,0.909,0.048,4.337,0.001,0.621,0.624,655.834,1.0,22.2,8.529,0.035,0.003,0.0,28.349,-2.824,23.317,0.183,0.462,0.005,0.731,-0.001,0.016
0.0,-4.005,-12.993,-4.0,-13.0,0.849,0.044,4.347,0.001,0.637,0.639,538.422,1.0,23.299,13.597,-0.06,0.01,-0.0,-117.412,5.067,24.671,0.24,0.559,0.012,0.735,0.005,-0.007
0.0,-3.99,-14.069,-4.0,-14.0,0.857,0.043,4.347,0.001,0.641,0.643,531.349,1.0,23.419,14.623,0.008,0.001,-0.0,-7.073,1.027,24.858,0.254,0.571,0.014,0.734,-0.01,0.069
0.0,-3.996,12.998,-4.0,13.0,0.863,0.047,4.335,0.001,0.617,0.62,598.995,1.0,22.451,13.598,0.006,-0.013,0.0,67.646,-1.026,23.401,0.27,0.5,0.005,0.73,-0.004,0.002
0.0,-3.991,1.927,-4.0,2.0,0.943,0.048,4.34,0.001,0.612,0.612,648.98,1.0,22.056,4.432,0.08,0.005,0.0,49.985,-9.166,22.744,0.179,0.454,0.005,0.743,-0.009,0.073
0.0,-4.003,3.997,-4.0,4.0,0.91,0.047,4.34,0.001,0.595,0.596,625.399,1.0,22.053,5.657,-0.033,0.0,-0.0,-23.581,1.225,21.689,0.196,0.462,0.004,0.739,0.003,0.003
0.0,-3.983,6.03,-4.0,6.0,0.913,0.047,4.339,0.001,0.608,0.608,601.895,1.0,22.286,7.227,0.003,-0.001,-0.0,-23.504,1.57,22.639,0.209,0.466,0.004,0.735,-0.017,-0.03
0.0,-4.961,-0.006,-5.0,0.0,0.964,0.044,4.342,0.001,0.654,0.655,559.612,1.0,23.359,4.961,0.051,0.004,-0.0,-42.283,-2.266,24.573,0.223,0.478,0.003,0.743,-0.039,0.006
0.0,-4.996,12.97,-5.0,13.0,0.847,0.048,4.335,0.001,0.616,0.616,624.299,1.0,22.228,13.899,-0.117,-0.007,0.0,64.687,8.938,23.472,0.338,0.529,0.009,0.728,-0.004,0.03
0.0,-5.996,0.005,-6.0,0.0,0.959,0.042,4.338,0.001,0.644,0.643,505.389,1.0,23.612,5.996,0.112,0.003,-0.0,-118.909,-7.904,25.022,0.315,0.528,0.005,0.74,-0.004,-0.005
0.0,-6.016,-9.927,-6.0,-10.0,0.88,0.041,4.34,0.001,0.615,0.616,466.232,1.0,23.587,11.608,-0.078,0.002,-0.0,-39.157,5.612,23.467,0.234,0.476,0.003,0.732,0.016,-0.073
0.0,-6.006,-8.911,-6.0,-9.0,0.891,0.044,4.34,0.001,0.635,0.635,540.2,1.0,23.224,10.746,0.01,0.0,0.0,73.968,-0.862,24.303,0.223,0.459,0.003,0.731,0.006,-0.089
0.0,-7.033,-4.008,-7.0,-4.0,0.899,0.044,4.342,0.001,0.637,0.639,558.527,1.0,23.127,8.095,0.009,0.002,0.0,18.327,-2.651,24.763,0.336,0.527,0.007,0.732,0.033,0.008
0.0,-7.031,-6.03,-7.0,-6.0,0.903,0.042,4.339,0.001,0.639,0.639,491.831,1.0,23.622,9.262,0.004,-0.003,-0.0,-66.696,1.167,24.949,0.328,0.528,0.005,0.732,0.031,0.03
0.0,-7.006,12.973,-7.0,13.0,0.854,0.045,4.331,0.001,0.624,0.624,554.631,1.0,22.775,14.744,-0.049,-0.009,0.0,62.799,5.481,24.101,0.336,0.509,0.01,0.734,0.006,0.027
0.0,-7.013,2.967,-7.0,3.0,0.91,0.046,4.336,0.001,0.616,0.616,562.964,1.0,22.609,7.615,0.056,0.005,0.0,8.333,-7.129,23.717,0.381,0.547,0.013,0.734,0.013,0.033
0.0,-7.011,6.021,-7.0,6.0,0.903,0.047,4.334,0.001,0.609,0.608,585.103,1.0,22.321,9.241,-0.007,-0.002,0.0,22.139,1.626,23.129,0.377,0.537,0.013,0.735,0.011,-0.021
0.0,-7.023,7.06,-7.0,7.0,0.907,0.046,4.336,0.001,0.607,0.608,570.119,1.0,22.474,9.959,0.004,0.002,-0.0,-14.984,0.718,23.038,0.379,0.539,0.014,0.737,0.023,-0.06
0.0,-7.992,-0.002,-8.0,0.0,0.963,0.043,4.339,0.001,0.652,0.651,515.398,1.0,23.702,7.992,0.056,0.003,-0.0,-54.721,-1.967,25.476,0.397,0.551,0.014,0.74,-0.008,0.002
0.0,-8.005,-9.933,-8.0,-10.0,0.884,0.045,4.34,0.001,0.62,0.62,539.524,1.0,22.88,12.757,-0.079,0.001,0.0,24.126,4.765,23.912,0.346,0.523,0.007,0.726,0.005,-0.067
0.0,-8.011,-1.919,-8.0,-2.0,0.941,0.045,4.337,0.001,0.631,0.631,547.846,1.0,22.928,8.238,0.057,-0.002,0.0,8.321,-4.519,24.714,0.386,0.539,0.013,0.736,0.011,-0.081
0.0,-7.993,10.982,-8.0,11.0,0.869,0.047,4.331,0.001,0.596,0.596,574.851,1.0,22.132,13.583,-0.072,-0.006,0.0,27.005,5.345,21.872,0.278,0.461,0.005,0.732,-0.007,0.018
0.0,-8.003,4.969,-8.0,5.0,0.898,0.047,4.332,0.001,0.623,0.624,578.741,1.0,22.506,9.421,0.029,0.001,0.0,3.89,-4.162,23.965,0.34,0.503,0.009,0.733,0.003,0.031
0.0,-8.946,-14.055,-9.0,-14.0,0.858,0.044,4.343,0.001,0.661,0.663,527.523,1.0,23.547,16.661,-0.039,0.011,-0.0,-51.218,7.24,25.045,0.375,0.539,0.01,0.728,-0.054,0.055
0.0,-8.963,-2.975,-9.0,-3.0,0.906,0.045,4.34,0.001,0.652,0.651,542.893,1.0,23.273,9.443,0.048,-0.003,0.0,15.37,-7.217,25.035,0.353,0.516,0.009,0.736,-0.037,-0.025
0.0,-8.967,-5.003,-9.0,-5.0,0.885,0.044,4.34,0.001,0.65,0.651,527.926,1.0,23.376,10.269,-0.021,-0.001,-0.0,-14.967,0.825,25.207,0.371,0.529,0.011,0.736,-0.033,0.003
0.0,10.002,-11.971,10.0,-12.0,0.846,0.044,4.367,0.001,0.632,0.635,567.462,1.0,23.213,15.6,-0.039,0.027,0.0,39.535,5.331,24.043,0.222,0.425,0.004,0.737,-0.002,-0.029
0.0,9.997,9.95,10.0,10.0,0.876,0.05,4.35,0.001,0.61,0.616,686.874,1.0,21.8,14.104,0.03,-0.017,0.0,119.413,-1.495,22.833,0.318,0.481,0.008,0.724,0.003,0.05
0.0,11.995,-10.971,12.0,-11.0,0.838,0.045,4.366,0.001,0.639,0.643,590.859,1.0,23.077,16.255,-0.038,0.016,-0.0,-96.016,2.151,24.588,0.296,0.516,0.011,0.736,0.005,-0.029
0.0,11.999,-6.031,12.0,-6.0,0.874,0.045,4.363,0.001,0.648,0.651,578.156,1.0,23.227,13.43,0.036,-0.003,-0.0,-12.703,-2.826,24.504,0.244,0.467,0.006,0.735,0.001,0.031
0.0,11.986,12.009,12.0,12.0,0.85,0.047,4.352,0.001,0.591,0.596,641.74,1.0,21.924,16.967,-0.024,-0.011,0.0,63.584,3.538,21.288,0.214,0.401,0.003,0.729,0.014,-0.009
0.0,12.001,0.931,12.0,1.0,0.92,0.046,4.359,0.001,0.611,0.616,623.147,1.0,22.387,12.037,0.07,0.007,-0.0,-18.593,-4.93,22.663,0.197,0.408,0.004,0.734,-0.001,0.069
0.0,11.986,3.999,12.0,4.0,0.879,0.048,4.356,0.001,0.591,0.596,650.755,1.0,21.888,12.636,-0.041,-0.003,0.0,27.608,0.599,21.241,0.192,0.393,0.004,0.73,0.014,0.001
0.0,12.001,8.01,12.0,8.0,0.868,0.049,4.355,0.001,0.602,0.608,682.123,1.0,21.877,14.428,-0.011,-0.001,0.0,31.368,1.792,21.959,0.196,0.389,0.003,0.727,-0.001,-0.01
0.0,12.99,-9.942,13.0,-10.0,0.846,0.044,4.366,0.001,0.642,0.647,572.631,1.0,23.21,16.358,-0.022,0.011,-0.0,-109.492,1.93,25.195,0.385,0.581,0.02,0.737,0.01,-0.058
0.0,13.003,-13.009,13.0,-13.0,0.822,0.045,4.37,0.001,0.63,0.635,599.784,1.0,22.923,18.393,-0.024,0.003,0.0,27.153,2.035,24.853,0.412,0.599,0.024,0.735,-0.003,0.009
0.0,13.011,12.007,13.0,12.0,0.839,0.047,4.354,0.001,0.618,0.624,644.47,1.0,22.308,17.705,0.016,-0.016,0.0,44.686,-0.689,23.0,0.193,0.391,0.004,0.729,-0.011,-0.007
0.0,12.992,12.992,13.0,13.0,0.835,0.047,4.352,0.001,0.613,0.62,621.53,1.0,22.278,18.373,-0.004,-0.002,-0.0,-22.939,0.669,22.708,0.194,0.392,0.004,0.73,0.008,0.008
0.0,13.005,8.918,13.0,9.0,0.875,0.047,4.353,0.001,0.609,0.616,638.357,1.0,22.173,15.769,0.04,0.001,0.0,16.826,-2.604,22.465,0.197,0.404,0.004,0.728,-0.005,0.082
0.0,0.985,-9.953,1.0,-10.0,0.896,0.042,4.347,0.001,0.64,0.643,508.523,1.0,23.6,10.001,0.022,-0.006,-0.0,-129.834,-5.768,25.018,0.268,0.602,0.018,0.739,0.015,-0.047
0.0,0.982,-8.917,1.0,-9.0,0.914,0.043,4.348,0.001,0.631,0.635,541.197,1.0,23.257,8.971,0.017,0.001,0.0,32.674,-1.03,24.615,0.274,0.613,0.02,0.74,0.018,-0.083
0.0,0.967,0.914,1.0,1.0,0.987,0.047,4.341,0.001,0.612,0.616,624.12,1.0,22.278,1.33,0.073,-0.007,0.0,82.923,-7.641,24.11,0.498,0.844,0.104,0.819,0.033,0.086
0.0,0.977,7.988,1.0,8.0,0.918,0.047,4.334,0.001,0.599,0.6,616.606,1.0,22.031,8.048,-0.069,-0.007,-0.0,-7.514,6.717,23.362,0.569,0.801,0.095,0.777,0.023,0.012
0.0,1.996,0.899,2.0,1.0,0.972,0.047,4.344,0.001,0.63,0.631,619.711,1.0,22.526,2.19,0.054,0.009,-0.0,3.105,-5.858,24.125,0.237,0.642,0.032,0.778,0.004,0.101
0.0,1.986,6.048,2.0,6.0,0.92,0.049,4.338,0.001,0.612,0.616,673.685,1.0,21.884,6.366,-0.052,-0.005,0.0,53.974,4.176,23.6,0.384,0.701,0.037,0.747,0.014,-0.048
0.0,2.998,-2.999,3.0,-3.0,0.917,0.044,4.348,0.001,0.647,0.651,559.307,1.0,23.258,4.241,-0.003,0.01,-0.0,-114.378,-2.125,24.657,0.207,0.515,0.009,0.756,0.002,-0.001
0.0,2.985,-7.041,3.0,-7.0,0.912,0.045,4.351,0.001,0.638,0.639,578.404,1.0,23.123,7.648,-0.005,0.003,0.0,19.096,3.407,24.356,0.197,0.485,0.006,0.739,0.015,0.041
0.0,3.021,-7.992,3.0,-8.0,0.909,0.045,4.352,0.001,0.652,0.655,585.62,1.0,23.243,8.544,-0.002,0.0,0.0,7.217,0.896,24.518,0.2,0.481,0.005,0.735,-0.021,-0.008
0.0,4.011,-0.932,4.0,-1.0,0.959,0.042,4.349,0.001,0.636,0.639,527.402,1.0,23.507,4.118,0.05,-0.003,-0.0,-58.218,-4.426,24.451,0.204,0.493,0.005,0.751,-0.011,-0.068
0.0,4.005,9.94,4.0,10.0,0.883,0.048,4.341,0.001,0.61,0.612,653.364,1.0,22.029,10.716,-0.076,-0.008,0.0,125.962,6.598,22.682,0.191,0.5,0.008,0.732,-0.005,0.06
0.0,3.991,12.005,4.0,12.0,0.868,0.047,4.341,0.001,0.593,0.596,629.084,1.0,22.026,12.651,-0.015,0.001,-0.0,-24.28,1.935,21.613,0.211,0.528,0.011,0.733,0.009,-0.005
0.0,3.991,3.999,4.0,4.0,0.911,0.047,4.344,0.001,0.593,0.596,636.251,1.0,21.996,5.65,0.043,0.003,0.0,7.168,-7.002,21.51,0.18,0.463,0.006,0.742,0.009,0.001
0.0,4.005,6.033,4.0,6.0,0.908,0.047,4.343,0.001,0.606,0.608,613.501,1.0,22.23,7.242,-0.002,-0.001,-0.0,-22.751,1.592,22.459,0.187,0.476,0.006,0.739,-0.005,-0.033
0.0,4.989,-9.94,5.0,-10.0,0.874,0.044,4.352,0.001,0.644,0.647,550.56,1.0,23.341,11.122,-0.035,0.009,-0.0,-62.941,3.88,24.98,0.326,0.54,0.007,0.731,0.011,-0.06
0.0,5.005,-13.009,5.0,-13.0,0.847,0.044,4.355,0.001,0.632,0.635,575.494,1.0,23.057,13.939,-0.027,0.003,0.0,24.934,2.817,24.651,0.352,0.55,0.009,0.729,-0.005,0.009
0.0,4.993,-14.049,5.0,-14.0,0.86,0.043,4.358,0.001,0.658,0.663,543.95,1.0,23.63,14.91,0.013,0.003,-0.0,-31.544,0.971,25.161,0.363,0.556,0.01,0.73,0.007,0.049
0.0,5.01,12.003,5.0,12.0,0.859,0.047,4.343,0.001,0.62,0.624,630.729,1.0,22.405,13.006,-0.001,-0.015,0.0,86.779,-1.903,23.282,0.18,0.454,0.005,0.73,-0.01,-0.003
0.0,5.008,4.001,5.0,4.0,0.903,0.047,4.346,0.001,0.62,0.624,637.416,1.0,22.375,6.41,0.044,0.003,0.0,6.687,-6.596,23.264,0.191,0.446,0.003,0.732,-0.008,-0.001
0.0,5.994,-11.97,6.0,-12.0,0.857,0.043,4.357,0.001,0.631,0.635,528.805,1.0,23.39,13.387,-0.047,0.011,-0.0,-108.611,6.977,24.817,0.385,0.557,0.013,0.736,0.006,-0.03
0.0,6.002,-1.91,6.0,-2.0,0.935,0.044,4.351,0.001,0.657,0.663,553.452,1.0,23.465,6.299,0.078,-0.006,0.0,24.647,-7.088,24.906,0.324,0.533,0.006,0.734,-0.002,-0.09
0.0,6.011,4.004,6.0,4.0,0.91,0.048,4.346,0.001,0.607,0.612,643.78,1.0,22.093,7.222,-0.025,-0.004,0.0,90.328,0.923,22.541,0.243,0.468,0.003,0.729,-0.011,-0.004
0.0,5.981,5.013,6.0,5.0,0.892,0.048,4.344,0.001,0.609,0.612,655.19,1.0,22.001,7.803,-0.018,-0.003,0.0,11.41,0.582,22.601,0.228,0.456,0.003,0.727,0.019,-0.013
0.0,7.008,-9.955,7.0,-10.0,0.878,0.044,4.353,0.001,0.635,0.639,553.23,1.0,23.204,12.174,-0.014,0.009,-0.0,-101.96,4.371,24.806,0.364,0.535,0.012,0.736,-0.008,-0.045
0.0,7.0,-11.988,7.0,-12.0,0.857,0.044,4.36,0.001,0.638,0.643,558.328,1.0,23.266,13.882,-0.021,0.007,-0.0,5.098,1.708,24.847,0.351,0.525,0.011,0.733,0.0,-0.012
0.0,6.998,-7.988,7.0,-8.0,0.898,0.043,4.351,0.001,0.646,0.651,536.64,1.0,23.469,10.62,0.041,-0.009,-0.0,-21.688,-3.263,25.279,0.383,0.547,0.013,0.737,0.002,-0.012
0.0,7.989,-6.045,8.0,-6.0,0.906,0.044,4.353,0.001,0.643,0.647,544.318,1.0,23.31,10.019,0.009,0.002,0.0,7.677,-0.601,24.917,0.34,0.514,0.009,0.733,0.011,0.045
0.0,8.981,-1.938,9.0,-2.0,0.926,0.043,4.355,0.001,0.643,0.647,525.298,1.0,23.55,9.187,0.02,0.002,-0.0,-19.019,-0.831,24.867,0.31,0.495,0.006,0.734,0.019,-0.062
0.0,8.976,-4.987,9.0,-5.0,0.89,0.043,4.356,0.001,0.64,0.643,534.843,1.0,23.416,10.268,-0.036,0.001,0.0,9.545,1.081,24.64,0.28,0.471,0.004,0.734,0.024,-0.013
0.0,0.0,0.0,0.0,0.0,1.0,0.101,6.406,0.006,0.648,0.655,4114.759,1.0,16.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,-0.012,-11.994,0.0,-12.0,0.949,0.106,6.49,0.006,0.64,0.651,4389.938,1.0,15.597,11.994,-0.051,0.084,0.0,275.178,11.994,16.958,0.145,0.237,0.004,0.622,0.012,-0.006
0.0,-0.006,-5.982,0.0,-6.0,0.972,0.104,6.447,0.006,0.647,0.655,4267.864,1.0,15.894,5.982,0.022,-0.043,-0.0,-122.074,-6.012,16.993,0.088,0.265,0.004,0.636,0.006,-0.018
0.0,-0.006,10.995,0.0,11.0,0.943,0.097,6.326,0.005,0.656,0.663,3910.012,1.0,16.63,10.995,-0.029,-0.121,-0.001,-357.852,5.013,17.664,0.207,0.314,0.008,0.638,0.006,0.005
0.0,-0.004,11.994,0.0,12.0,0.943,0.095,6.319,0.005,0.645,0.651,3746.348,1.0,16.678,11.994,0.0,-0.007,-0.0,-163.664,0.998,17.415,0.162,0.266,0.004,0.629,0.004,0.006
0.0,-0.003,0.999,0.0,1.0,0.996,0.102,6.414,0.006,0.654,0.663,4567.684,1.0,16.102,0.999,0.054,0.095,0.001,821.336,-10.995,20.038,0.373,0.852,0.102,0.791,0.003,0.001
0.0,-0.007,2.993,0.0,3.0,0.984,0.1,6.385,0.006,0.654,0.663,4142.479,1.0,16.275,2.993,-0.013,-0.029,-0.0,-425.204,1.995,17.959,0.141,0.487,0.018,0.686,0.007,0.007
0.0,-0.01,6.002,0.0,6.0,0.965,0.098,6.366,0.005,0.649,0.655,3995.859,1.0,16.402,6.002,-0.018,-0.019,-0.0,-146.62,3.009,17.223,0.1,0.286,0.004,0.638,0.01,-0.002
0.0,0.006,6.993,0.0,7.0,0.961,0.098,6.356,0.005,0.652,0.659,3977.647,1.0,16.46,6.993,-0.004,-0.01,-0.0,-18.212,0.991,17.421,0.151,0.317,0.004,0.642,-0.006,0.007
0.0,-9.99,11.006,-10.0,11.0,0.867,0.096,6.317,0.005,0.654,0.659,3761.563,1.0,16.689,14.863,-0.094,-0.038,-0.0,-216.085,7.87,17.377,0.15,0.309,0.005,0.633,-0.01,-0.006
0.0,-9.979,7.996,-10.0,8.0,0.871,0.099,6.338,0.005,0.665,0.671,3977.848,1.0,16.57,12.788,0.004,0.021,0.0,216.286,-2.076,17.443,0.099,0.353,0.007,0.653,-0.021,0.004
0.0,-10.978,-10.991,-11.0,-11.0,0.877,0.105,6.461,0.006,0.648,0.663,4278.419,1.0,15.792,15.534,0.006,0.123,0.001,300.571,2.747,16.673,0.121,0.169,0.004,0.626,-0.022,-0.009
0.0,-10.975,-12.982,-11.0,-13.0,0.874,0.108,6.474,0.006,0.656,0.671,4435.73,1.0,15.706,17.0,-0.003,0.013,0.0,157.311,1.465,16.864,0.157,0.228,0.01,0.63,-0.025,-0.018
0.0,-10.981,-4.982,-11.0,-5.0,0.892,0.103,6.423,0.006,0.657,0.671,4246.773,1.0,16.072,12.058,0.018,-0.051,-0.0,-188.957,-4.942,17.582,0.236,0.347,0.012,0.638,-0.019,-0.018
0.0,-10.979,12.997,-11.0,13.0,0.854,0.095,6.303,0.005,0.651,0.655,3664.804,1.0,16.761,17.014,-0.037,-0.119,-0.001,-581.969,4.956,17.733,0.225,0.36,0.01,0.643,-0.021,0.003
0.0,-10.985,6.002,-11.0,6.0,0.878,0.098,6.352,0.005,0.653,0.659,3906.018,1.0,16.488,12.518,0.023,0.049,0.0,241.214,-4.496,19.246,0.286,0.665,0.042,0.723,-0.015,-0.002
0.0,-10.983,7.005,-11.0,7.0,0.871,0.098,6.345,0.005,0.659,0.667,3935.935,1.0,16.534,13.027,-0.006,-0.008,0.0,29.917,0.509,18.304,0.191,0.529,0.019,0.692,-0.017,-0.005
0.0,-11.989,-4.991,-12.0,-5.0,0.887,0.101,6.421,0.006,0.644,0.655,4045.291,1.0,16.09,12.987,0.015,0.076,0.0,109.356,-0.04,17.639,0.227,0.337,0.011,0.637,-0.011,-0.009
0.0,-11.987,9.003,-12.0,9.0,0.862,0.096,6.328,0.005,0.654,0.659,3752.237,1.0,16.621,14.992,-0.025,-0.093,-0.0,-293.054,2.005,17.501,0.093,0.335,0.007,0.648,-0.013,-0.003
0.0,-12.982,-0.991,-13.0,-1.0,0.895,0.101,6.395,0.006,0.658,0.671,4093.242,1.0,16.241,13.02,0.034,0.067,0.0,341.005,-1.972,17.057,0.11,0.282,0.004,0.631,-0.018,-0.009
0.0,-12.985,-7.985,-13.0,-8.0,0.875,0.104,6.437,0.006,0.657,0.671,4235.392,1.0,15.977,15.244,-0.021,0.041,0.0,142.151,2.224,16.711,0.11,0.172,0.003,0.618,-0.015,-0.015
0.0,-12.985,9.993,-13.0,10.0,0.851,0.095,6.32,0.005,0.648,0.655,3636.408,1.0,16.672,16.385,-0.024,-0.116,-0.001,-598.985,1.141,17.33,0.077,0.296,0.005,0.637,-0.015,0.007
0.0,-12.988,11.008,-13.0,11.0,0.849,0.097,6.315,0.005,0.665,0.671,3811.051,1.0,16.703,17.025,-0.002,-0.005,0.0,174.643,0.64,17.08,0.095,0.272,0.004,0.629,-0.012,-0.008
0.0,-12.981,12.005,-13.0,12.0,0.849,0.096,6.309,0.005,0.66,0.667,3718.195,1.0,16.74,17.681,-0.0,-0.007,-0.0,-92.856,0.655,17.262,0.14,0.301,0.005,0.629,-0.019,-0.005
0.0,-12.989,0.997,-13.0,1.0,0.892,0.099,6.38,0.005,0.65,0.655,3912.864,1.0,16.324,13.027,0.043,0.071,0.0,194.67,-4.654,17.234,0.081,0.322,0.007,0.643,-0.011,0.003
0.0,-12.985,3.008,-13.0,3.0,0.884,0.098,6.367,0.005,0.645,0.655,3799.13,1.0,16.409,13.328,-0.008,-0.012,-0.0,-113.734,0.302,18.432,0.213,0.565,0.024,0.69,-0.015,-0.008
0.0,-13.989,-9.988,-14.0,-10.0,0.867,0.104,6.448,0.006,0.648,0.663,4159.979,1.0,15.884,17.189,-0.017,0.081,0.001,360.848,3.86,16.73,0.126,0.175,0.004,0.623,-0.011,-0.012
0.0,-13.974,-11.977,-14.0,-12.0,0.865,0.106,6.46,0.006,0.651,0.663,4243.881,1.0,15.796,18.404,-0.002,0.012,0.0,83.902,1.215,16.977,0.164,0.238,0.011,0.628,-0.026,-0.023
0.0,-13.973,-6.991,-14.0,-7.0,0.874,0.104,6.429,0.006,0.657,0.671,4192.764,1.0,16.03,15.624,0.009,-0.032,-0.0,-51.117,-2.78,16.801,0.123,0.193,0.003,0.618,-0.027,-0.009
0.0,-13.99,12.993,-14.0,13.0,0.846,0.094,6.301,0.005,0.651,0.655,3595.649,1.0,16.772,19.093,-0.028,-0.128,-0.001,-597.115,3.469,17.48,0.172,0.327,0.006,0.633,-0.01,0.007
0.0,-13.983,4.009,-14.0,4.0,0.874,0.098,6.361,0.005,0.653,0.663,3865.498,1.0,16.447,14.546,0.028,0.06,0.0,269.849,-4.547,18.843,0.266,0.64,0.036,0.707,-0.017,-0.009
0.0,-1.002,-4.998,-1.0,-5.0,0.973,0.103,6.441,0.006,0.645,0.655,4264.282,1.0,15.937,5.098,0.099,0.081,0.0,398.785,-9.449,17.002,0.071,0.267,0.005,0.641,0.002,-0.002
0.0,-0.987,0.998,-1.0,1.0,0.993,0.102,6.398,0.006,0.654,0.663,4174.586,1.0,16.184,1.403,0.019,-0.043,-0.0,-89.697,-3.694,20.687,0.395,0.858,0.127,0.823,-0.013,0.002
0.0,-1.982,-10.984,-2.0,-11.0,0.947,0.108,6.48,0.006,0.655,0.667,4545.563,1.0,15.67,11.162,-0.046,0.082,0.001,370.977,9.758,16.933,0.146,0.239,0.004,0.623,-0.018,-0.016
0.0,-1.998,-12.985,-2.0,-13.0,0.939,0.107,6.493,0.006,0.646,0.655,4474.008,1.0,15.582,13.138,-0.008,0.012,-0.0,-71.555,1.976,16.627,0.106,0.159,0.003,0.622,-0.002,-0.015
0.0,-1.992,11.007,-2.0,11.0,0.938,0.096,6.326,0.005,0.653,0.659,3867.35,1.0,16.65,11.186,-0.001,-0.167,-0.001,-606.658,-1.951,17.868,0.231,0.349,0.011,0.643,-0.008,-0.007
0.0,-2.975,-2.993,-3.0,-3.0,0.97,0.102,6.424,0.006,0.648,0.655,4211.878,1.0,16.046,4.22,0.032,0.099,0.001,344.528,-6.966,17.271,0.074,0.34,0.009,0.653,-0.025,-0.007
0.0,-2.987,-8.988,-3.0,-9.0,0.944,0.106,6.465,0.006,0.652,0.663,4442.229,1.0,15.777,9.471,-0.026,0.04,0.0,230.351,5.251,17.47,0.219,0.323,0.011,0.638,-0.013,-0.012
0.0,-2.975,4.993,-3.0,5.0,0.955,0.098,6.369,0.005,0.65,0.655,3991.049,1.0,16.387,5.812,0.011,-0.096,-0.001,-451.18,-3.659,17.62,0.096,0.366,0.008,0.662,-0.025,0.007
0.0,-3.974,-10.993,-4.0,-11.0,0.929,0.107,6.477,0.006,0.649,0.659,4442.335,1.0,15.699,11.689,-0.026,0.108,0.001,451.287,5.877,16.801,0.123,0.199,0.003,0.621,-0.026,-0.007
0.0,-3.986,-12.988,-4.0,-13.0,0.921,0.106,6.489,0.006,0.641,0.651,4379.881,1.0,15.609,13.586,-0.008,0.012,-0.0,-62.455,1.897,16.618,0.108,0.156,0.004,0.627,-0.014,-0.012
0.0,-3.975,13.005,-4.0,13.0,0.91,0.095,6.311,0.005,0.654,0.659,3800.665,1.0,16.739,13.599,-0.011,-0.179,-0.001,-579.216,0.013,17.562,0.19,0.294,0.006,0.632,-0.025,-0.005
0.0,-3.988,1.003,-4.0,1.0,0.966,0.101,6.395,0.006,0.652,0.659,4122.224,1.0,16.225,4.112,0.056,0.084,0.0,321.559,-9.487,20.436,0.408,0.808,0.094,0.783,-0.012,-0.003
0.0,-3.984,2.005,-4.0,2.0,0.959,0.101,6.387,0.006,0.655,0.663,4128.924,1.0,16.276,4.46,-0.007,-0.008,-0.0,6.699,0.348,20.877,0.431,0.813,0.108,0.799,-0.016,-0.005
0.0,-4.975,-10.98,-5.0,-11.0,0.917,0.106,6.475,0.006,0.65,0.659,4432.688,1.0,15.714,12.055,-0.042,0.087,0.0,303.764,7.594,16.763,0.115,0.181,0.003,0.62,-0.025,-0.02
0.0,-4.975,-2.978,-5.0,-3.0,0.948,0.102,6.422,0.006,0.651,0.659,4243.047,1.0,16.07,5.798,0.031,-0.052,-0.0,-189.641,-6.256,17.015,0.063,0.277,0.006,0.641,-0.025,-0.022
0.0,-4.975,-3.986,-5.0,-4.0,0.938,0.104,6.429,0.006,0.657,0.667,4330.126,1.0,16.027,6.375,-0.01,0.006,0.0,87.079,0.577,16.976,0.093,0.272,0.004,0.634,-0.025,-0.014
0.0,-5.99,-9.99,-6.0,-10.0,0.913,0.105,6.465,0.006,0.647,0.655,4336.343,1.0,15.773,11.648,-0.026,0.036,0.0,6.218,5.273,16.896,0.126,0.208,0.003,0.621,-0.01,-0.01
0.0,-5.982,-10.998,-6.0,-11.0,0.908,0.106,6.473,0.006,0.644,0.659,4346.493,1.0,15.716,12.52,-0.004,0.008,-0.0,10.149,0.872,16.739,0.109,0.169,0.003,0.621,-0.018,-0.002
0.0,-5.973,-11.984,-6.0,-12.0,0.908,0.107,6.478,0.006,0.65,0.659,4423.926,1.0,15.682,13.391,-0.001,0.006,0.0,77.434,0.871,16.617,0.106,0.155,0.003,0.626,-0.027,-0.016
0.0,-5.98,-2.997,-6.0,-3.0,0.94,0.102,6.421,0.006,0.646,0.655,4160.09,1.0,16.07,6.689,0.032,-0.057,-0.0,-263.836,-6.702,17.013,0.071,0.269,0.005,0.636,-0.02,-0.003
0.0,-5.995,10.003,-6.0,10.0,0.898,0.097,6.327,0.005,0.656,0.663,3854.356,1.0,16.633,11.662,-0.042,-0.093,-0.0,-305.734,4.974,17.537,0.183,0.336,0.006,0.642,-0.005,-0.003
0.0,-5.99,2.001,-6.0,2.0,0.94,0.1,6.384,0.006,0.655,0.663,4093.328,1.0,16.291,6.316,0.042,0.056,0.0,238.972,-5.347,20.556,0.416,0.8,0.092,0.783,-0.01,-0.001
